County #,Total Students 2018-2019,District #,Total Students 2020-2021,Total Students 2021-2022,Median Age 10,Median Age Male 10,Median Age Female 10,# of Households 10,Avg Household Size 10,# of Families 10,Avg Family Size 10,# of Housing Units 10,County Population,% School-wide Title I 2021-2022,% School-wide Title I 2020-2021,% School-wide Title I 2018-2019,% Title I Eligible School 2021-2022,% Title I Eligible School 2020-2021,% Title I Eligible School 2018-2019,Total Teachers 2021-2022,Total Teachers 2020-2021,Total Teachers 2018-2019,Total Staff 2021-2022,Total Staff 2020-2021,Total Staff 2018-2019,% Free or Reduced Lunch 2021-2022,% Free or Reduced Lunch 2020-2021,% Free or Reduced Lunch 2018-2019,% Asian or Asian/Pacific Islander Students 2021-2022,% Hispanic Students 2021-2022,% Black or African American Students 2021-2022,% White Students 2021-2022,% Grades 1-8 2021-2022,% Grades 9-12 2021-2022,% Asian or Asian/Pacific Islander Students 2020-2021,% Asian or Asian/Pacific Islander Students 2018-2019,% Hispanic Students 2020-2021,% Hispanic Students 2018-2019,% Black or African American Students 2020-2021,% Black or African American Students 2018-2019,% White Students 2020-2021,% White Students 2018-2019,% Grades 1-8 2020-2021,% Grades 1-8 2018-2019,% Grades 9-12 2020-2021,% Grades 9-12 2018-2019,% Prek 2021-2022,% Prek 2020-2021,% Prek 2018-2019,% K 2021-2022,% K 2020-2021,% K 2018-2019,% ADA 2018-2019,% ADA 2020-2021,% ADA 2021-2022,% Students Tested Math - Grade 3 2018-2019,% Students Tested Reading - Grade 3 2018-2019,% Students Tested Math - Grade 4 2018-2019,% Students Tested Reading - Grade 4 2018-2019,% Students Tested Math - Grade 5 2018-2019,% Students Tested Reading - Grade 5 2018-2019,% Students Tested Math - Grade 6 2018-2019,% Students Tested Reading - Grade 6 2018-2019,% Students Tested Math - Grade 7 2018-2019,% Students Tested Reading - Grade 7 2018-2019,% Students Tested Math - Grade 8 2018-2019,% Students Tested Reading - Grade 8 2018-2019,% Students Tested Math - Grade 3 2020-2021,% Students Tested Reading - Grade 3 2020-2021,% Students Tested Math - Grade 4 2020-2021,% Students Tested Reading - Grade 4 2020-2021,% Students Tested Math - Grade 5 2020-2021,% Students Tested Reading - Grade 5 2020-2021,% Students Tested Math - Grade 6 2020-2021,% Students Tested Reading - Grade 6 2020-2021,% Students Tested Math - Grade 7 2020-2021,% Students Tested Reading - Grade 7 2020-2021,% Students Tested Math - Grade 8 2020-2021,% Students Tested Reading - Grade 8 2020-2021,% Students Tested Math - Grade 3 2021-2022,% Students Tested Reading - Grade 3 2021-2022,% Students Tested Math - Grade 4 2021-2022,% Students Tested Reading - Grade 4 2021-2022,% Students Tested Math - Grade 5 2021-2022,% Students Tested Reading - Grade 5 2021-2022,% Students Tested Math - Grade 6 2021-2022,% Students Tested Reading - Grade 6 2021-2022,% Students Tested Math - Grade 7 2021-2022,% Students Tested Reading - Grade 7 2021-2022,% Students Tested Math - Grade 8 2021-2022,% Students Tested Reading - Grade 8 2021-2022,% County Infected 09/28/20,% County Deaths 09/28/20,% County Infected 10/30/20,% County Deaths 10/30/20,% County Infected 01/29/21,% County Deaths 01/29/21,% On Campus 09/28/20,% On Campus 10/30/20,% On Campus 01/29/21,% White Pop 10,% Black Pop 10,% Asian Pop 10,% Hispanic Pop 10,% Male Pop 10,% Female Pop 10,% Age 0-4 Pop 10,% Age 5-9 Pop 10,% Age 10-14 Pop 10,% Age 15-19 Pop 10,% Age 20-24 Pop 10,% Age 25-34 Pop 10,% Age 35-44 Pop 10,% Age 45-54 Pop 10,% Age 55-64 Pop 10,% Age 65-74 Pop 10,% Age 75-84 Pop 10,% Age 85-Up Pop 10,% HH 1 Male 10,% HH 1 Female 10,% HH Married-Child 10,% HH Married-noChild 10,% HH Male-Child 10,% HH Female-Child 10,% Housing Vacant 10,% Housing Owner Occup 10,% Housing Renter Occup 10
48367,6129,184907,6723,7368,38.72363636,37.71636364,39.84909091,42069,2.704727273,32024,3.098727273,46628,142878,0.166666667,0.222222222,0.222222222,0.583333333,0.555555556,0.333333333,0.060622964,0.060583073,0.057874041,0.105975841,0.107056374,0.106878773,0.13232899,0.128662799,0.141948116,0.009229099,0.17223127,0.016015201,0.75732899,0.620928339,0.284880565,0.008180872,0.006689509,0.167633497,0.147006037,0.015469285,0.013542177,0.763200952,0.789688367,0.625613565,0.626040137,0.288412911,0.291564692,0.013436482,0.013238138,0.009952684,0.080754615,0.072735386,0.072442487,0.957163485,0.96178462,0.952221634,0.973568282,0.980176211,0.989177489,0.995670996,0.994274809,0.994274809,0.992307692,0.994230769,0.995708155,1,0.658280922,0.98951782,0.971264368,0.961685824,0.978886756,0.932821497,0.996116505,0.996116505,0.972324723,0.968634686,0.95620438,0.954379562,0.61694291,0.931860037,0.992907801,0.982269504,1.001730104,0.991349481,1.008680556,1.005208333,0.992945326,0.991181658,0.509632224,0.978984238,1.101576182,1.015761821,0.01376699,0.000286958,0.017623427,0.000391943,0.08992987,0.001042848,0.866409381,0.908278737,0.894428152,0.913920651,0.01637774,0.005464948,0.106134597,0.507085618,0.492914382,0.062808419,0.07003515,0.075825087,0.075055376,0.054572511,0.111599545,0.137504597,0.163649114,0.126797061,0.074952748,0.035740248,0.011460142,0.093227792,0.103449096,0.280253869,0.339489886,0.028453255,0.06292044,0.09777387,0.715256927,0.186969203
48249,4940,125901,4676,4369,35.3483871,33.7,37.1,13961,2.885483871,10482,3.357741935,16147,40482,0.714285714,0.9,0.9,0.714285714,0.9,0.9,0.067926299,0.06567793,0.0611417,0.163820096,0.155571001,0.145248988,0.846189059,0.829769033,0.846356275,0.003204395,0.921263447,0.004348821,0.067521172,0.596475166,0.2964065,0.002780154,0.004048583,0.933062447,0.928137652,0.00534645,0.006477733,0.056030796,0.059716599,0.605004277,0.60951417,0.272882806,0.261133603,0.037537194,0.045765612,0.055870445,0.06958114,0.076347305,0.073481781,0.890698988,0.895055175,0.883120851,0.951977401,0.951977401,1.005063291,1.005063291,0.955922865,0.953168044,0.95754717,0.955188679,0.937046005,0.934624697,0.890804598,0.945402299,0.858433735,0.864457831,0.888888889,0.882882883,0.824561404,0.83625731,0.838541667,0.838541667,0.907185629,0.898203593,0.769417476,0.861650485,0.987915408,0.987915408,0.983660131,0.983660131,0.990196078,1.009803922,0.958466454,0.955271565,0.956639566,0.951219512,0.834337349,0.909638554,0.036411245,0.001037498,0.041475224,0.001358629,0.090188232,0.002025592,0.002971768,0,0.210560068,0.872226848,0.005803418,0.003697537,0.789803614,0.492360057,0.507639943,0.081909006,0.074758803,0.082496694,0.079288898,0.063372349,0.119667956,0.119178216,0.13423772,0.114525687,0.071502032,0.044321465,0.014741172,0.10292959,0.108301698,0.250411862,0.261370962,0.043549889,0.117255211,0.135381185,0.629900291,0.234718524
48201,45436,101903,41724,40664,34.16996269,33.29347015,34.97966418,1435155,2.860648321,985652,3.387434701,1598698,4713325,0.854166667,0.891304348,0.891304348,0.854166667,0.891304348,0.891304348,0.078012493,0.07851764,0.071749054,0.155154682,0.154851644,0.139765604,0.832234901,0.869978909,0.843978343,0.100727917,0.587964785,0.266820775,0.032879205,0.580365926,0.300880386,0.10943342,0.117043754,0.572787844,0.542433313,0.270827342,0.288867858,0.034153005,0.037635355,0.589349056,0.596311295,0.301121657,0.280372392,0.048716309,0.042757166,0.051633066,0.07003738,0.066772122,0.071683247,0.924806519,0.902290073,0.91347558,0.986620128,0.918266434,0.984126984,0.914887794,0.987401113,0.949018459,0.975836431,0.976146221,0.979371628,0.995239606,0.8273828,0.988823347,0.871770026,0.769379845,0.861366623,0.768396846,0.791652642,0.772467183,0.78488189,0.773228346,0.680412371,0.688393748,0.586592179,0.661518239,0.991138825,0.836888743,0.996230295,0.909184373,1,0.944541332,0.994143485,0.994143485,0.988937311,1.004693262,0.87092297,0.994101319,0.029990081,0.000583877,0.034155082,0.000621005,0.065538023,0.001012449,0.048713725,0.334166031,0.37399656,0.566470183,0.189492919,0.061828842,0.408443921,0.497843717,0.502156283,0.082178954,0.078275433,0.074908509,0.073470742,0.072693459,0.161660752,0.143747805,0.134039217,0.097536958,0.047771279,0.024752111,0.008964781,0.123569231,0.128590292,0.259571266,0.21424097,0.033779627,0.104786591,0.10229762,0.509670995,0.388031386
48201,305,101815,331,349,34.16996269,33.29347015,34.97966418,1435155,2.860648321,985652,3.387434701,1598698,4713325,1,1,1,1,1,1,0.05487106,0.050634441,0.049016393,0.128366762,0.117280967,0.118918033,0.799426934,0.758308157,0.704918033,0.35530086,0.426934097,0.154727794,0.034383954,0.541547278,,0.386706949,0.390163934,0.407854985,0.426229508,0.13897281,0.118032787,0.051359517,0.052459016,0.543806647,0.481967213,,,0.280802292,0.32326284,0.390163934,0.17765043,0.132930514,0.127868852,0.764245902,0.811208459,0.815080229,1,1,0.913043478,0.913043478,0.944444444,0.944444444,1,1,1,1,,,1.047619048,1.047619048,1,1,1,1,0.904761905,0.904761905,1,1,1,1,0.961538462,0.961538462,0.954545455,0.954545455,1,1,1,1,1,1,0.166666667,1,0.029990081,0.000583877,0.034155082,0.000621005,0.065538023,0.001012449,0.122324159,0.13253012,0.221884498,0.566470183,0.189492919,0.061828842,0.408443921,0.497843717,0.502156283,0.082178954,0.078275433,0.074908509,0.073470742,0.072693459,0.161660752,0.143747805,0.134039217,0.097536958,0.047771279,0.024752111,0.008964781,0.123569231,0.128590292,0.259571266,0.21424097,0.033779627,0.104786591,0.10229762,0.509670995,0.388031386
48085,21557,43901,21617,21463,36.73615222,36.16723044,37.26469345,283759,2.774883721,206793,3.196828753,300960,1034730,0.12,0.12,0.08,0.36,0.36,0.32,0.062793645,0.063384836,0.062664564,0.116770722,0.118454457,0.114544232,0.167637329,0.227043531,0.193440646,0.243488795,0.151376788,0.129944556,0.410334063,0.589619345,0.330801845,0.241014017,0.20870251,0.145996207,0.138238159,0.128463709,0.131094308,0.424758292,0.464999768,0.593838183,0.60244932,0.329694222,0.316648884,0.014350277,0.014294305,0.015632973,0.065228533,0.06217329,0.065268822,0.957508837,0.963448813,0.959169687,0.963924051,0.964556962,0.971674877,0.971059113,0.991935484,0.986972705,0.982039397,0.981460023,0.987356322,0.987931034,0.518351214,0.985883682,0.914376997,0.913099042,0.926045016,0.923472669,0.911014312,0.90914748,0.930136175,0.928359976,0.911850555,0.90951547,0.462984055,0.896355353,0.994163424,0.994811933,1.023017903,1.019820972,1.010145847,1.009511731,0.999376559,1,0.980735552,0.985405721,0.498846597,0.989619377,0.013307819,0.000153663,0.017745692,0.000198119,0.069452901,0.00062915,0.490180603,0.537310676,0.589067049,0.715846415,0.084856859,0.112165923,0.147447213,0.491298551,0.508701449,0.075221674,0.084544975,0.082112531,0.068146754,0.049567899,0.140341616,0.173718366,0.152237963,0.097353967,0.048981199,0.020396477,0.007376579,0.097103528,0.122632234,0.331524286,0.263100025,0.023192216,0.067201393,0.057153775,0.64142411,0.301422116
48043,1014,22901,974,974,42.25555556,41.73333333,42.8,4207,2.192222222,2329,2.867777778,5383,9203,1,1,1,1,1,1,0.084004107,0.079199179,0.085927022,0.17637577,0.175759754,0.182189349,0.573921971,0.532854209,0.487179487,0.012320329,0.627310062,0.011293634,0.337782341,0.530800821,0.32238193,0.014373717,0.018737673,0.625256674,0.634122288,0.013347023,0.006903353,0.334702259,0.3234714,0.54825462,0.588757396,0.326488706,0.307692308,0.0862423,0.064681725,0.048323471,0.060574949,0.060574949,0.055226824,0.92929783,0.90911807,0.885198152,0.962962963,0.962962963,0.969230769,0.969230769,0.974358974,0.974358974,1,1,0.935483871,0.946236559,1,1.033333333,0.940298507,0.940298507,0.915254237,0.915254237,0.985507246,0.985507246,0.901639344,0.901639344,0.9125,0.9125,0.933333333,0.933333333,0.944444444,0.944444444,1.032786885,1.032786885,0.93442623,0.93442623,0.98630137,0.98630137,0.985074627,0.985074627,0.909090909,0.896103896,0.023687928,0.000543301,0.027165055,0.000543301,0.089862002,0.001303923,0.880794702,0.925485961,0.965042373,0.865792894,0.011265165,0.007149047,0.424393414,0.502166378,0.497833622,0.058708839,0.056975737,0.057300693,0.052101386,0.073115251,0.130524263,0.110160312,0.140164645,0.155112652,0.095862218,0.051451473,0.01852253,0.190396957,0.179225101,0.155692893,0.264321369,0.020679819,0.057760875,0.21846554,0.474270853,0.307263608
48073,664,37901,609,556,37.9,36.52,39.18571429,17894,2.686285714,12907,3.204,20859,52646,1,1,1,1,1,1,0.095593525,0.094844007,0.087756024,0.180269784,0.170952381,0.152439759,0.751798561,0.779967159,0.679216867,0.005395683,0.377697842,0.210431655,0.338129496,0.584532374,0.293165468,0.004926108,0.004518072,0.344827586,0.320783133,0.208538588,0.22439759,0.36453202,0.390060241,0.563218391,0.593373494,0.3136289,0.289156627,0.055755396,0.057471264,0.061746988,0.066546763,0.065681445,0.055722892,0.909201807,0.920977011,0.921607914,0.942307692,0.942307692,1.022222222,1.022222222,0.958333333,0.958333333,1,1,0.946428571,0.946428571,1,0.98245614,1,1,0.921052632,0.921052632,0.97826087,0.956521739,1.040816327,1.040816327,0.85,1,1.069767442,1.023255814,1.028571429,1.028571429,0.95,0.95,0.947368421,0.973684211,1.022727273,1.022727273,0.816326531,0.979591837,0.971428571,0.914285714,0.029384949,0.000626828,0.031284428,0.000873761,0.071591384,0.00233636,0.828616352,0.988505747,0.980230643,0.716884649,0.147467794,0.004661225,0.206490314,0.508407906,0.491592094,0.071334448,0.073025863,0.0717278,0.075680991,0.060851608,0.11778936,0.121545875,0.13495919,0.123453634,0.082840004,0.047713639,0.019077589,0.105677881,0.135017324,0.23102716,0.299932938,0.02906002,0.095003912,0.142144878,0.621362481,0.236492641
48251,3635,126901,3565,3610,36.64742268,35.66701031,37.65670103,52193,2.835360825,40247,3.226185567,56719,175817,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.066307479,0.066945302,0.062979367,0.128360111,0.131183731,0.12272077,0.580055402,0.684431978,0.6434663,0.001939058,0.455401662,0.025207756,0.481440443,0.571745152,0.326038781,0.001402525,0.002200825,0.446002805,0.41045392,0.026367461,0.028060523,0.492286115,0.529848693,0.585974755,0.602200825,0.315007013,0.303988996,0.035734072,0.032819074,0.028335626,0.066481994,0.066199158,0.065474553,0.940984044,0.950122581,0.93004072,0.928853755,0.865612648,1.003610108,1.007220217,0.976430976,0.973063973,0.975265018,0.975265018,0.700680272,0.986394558,0.955172414,1.034482759,0.923954373,0.74904943,0.89787234,0.868085106,0.9,0.88,0.918819188,0.915129151,0.684931507,0.95890411,0.852842809,0.91638796,1.024793388,0.884297521,0.955823293,0.847389558,0.970588235,0.966386555,1.023809524,1.023809524,0.652329749,0.989247312,1.03,0.963333333,0.017125761,0.000318513,0.021539442,0.000415204,0.093034234,0.00170632,0.567810917,0.712182448,0.763358779,0.872050035,0.026362516,0.006506155,0.180999642,0.500344521,0.499655479,0.071421946,0.076463885,0.078153365,0.073535453,0.058495766,0.125710575,0.136947275,0.149515682,0.114931029,0.069672837,0.034624405,0.01052778,0.087195601,0.099074589,0.28689671,0.312838886,0.034947215,0.077634932,0.079796893,0.699906557,0.22029655
48039,25945,20901,27006,28085,36.07247191,35.31235955,36.81853933,106589,2.788258427,80641,3.236123596,118336,374264,0.638888889,0.6,0.588235294,0.694444444,0.6,0.588235294,0.066750579,0.067572021,0.065539796,0.127975432,0.131662593,0.132005011,0.510628449,0.529586018,0.515860474,0.095032936,0.410503828,0.241694855,0.219084921,0.601353035,0.301228414,0.097089536,0.093775294,0.418388506,0.400847948,0.227097682,0.211601465,0.227245797,0.262940836,0.603939865,0.614106764,0.299711175,0.281441511,0.028413744,0.029104643,0.033532473,0.069004807,0.067244316,0.070919252,0.938094161,0.959163852,0.937444935,0.950827653,0.916747809,0.985415654,0.96305299,0.733238905,0.968838527,0.956054688,0.989257813,0.835218888,0.979340876,1.116812227,0.98580786,0.913441955,0.885947047,0.944616977,0.931677019,0.649250121,0.930333817,0.830754805,0.885138303,0.775417985,0.875734297,0.989632422,0.852968897,0.966683493,0.94093892,0.973078806,0.968673519,0.668135095,0.983357807,0.985347985,0.980311355,0.798296728,0.989242492,1.122045552,0.987537602,0.030446423,0.0004756,0.033227882,0.000510335,0.075211615,0.000911122,0.54305105,0.631477572,0.716303335,0.700638,0.120578224,0.055009164,0.276667965,0.507717952,0.492282048,0.078961318,0.078277974,0.075196541,0.070914467,0.056107623,0.138824138,0.151315916,0.14915093,0.10570113,0.056513159,0.029505119,0.009531686,0.097055043,0.101539558,0.307892935,0.276248018,0.032301645,0.083329424,0.099268186,0.671621485,0.22911033
48497,727,249901,709,789,38.58,37.62,39.49428571,21015,2.766571429,16095,3.163428571,23781,69984,0.333333333,0.333333333,0.333333333,0.666666667,0.333333333,0.333333333,0.078529785,0.087376587,0.079009629,0.152053232,0.163229901,0.153617607,0.419518378,0.417489422,0.393397524,0,0.131812421,0.001267427,0.850443599,0.599493029,0.282636248,0,0.001375516,0.1325811,0.121045392,0.004231312,0.001375516,0.850493653,0.859697387,0.590973202,0.599724897,0.304654443,0.290233838,0.036755387,0.032440056,0.037138927,0.081115336,0.071932299,0.072902338,0.938623109,0.985657264,0.932503169,1.04,1.04,0.980392157,0.980392157,1.033898305,1.033898305,0.956521739,0.956521739,0.951612903,0.951612903,0.777777778,0.968253968,1.019230769,1.019230769,0.981481481,0.981481481,1.06,1.06,0.945454545,0.963636364,1.090909091,1.090909091,0.645833333,0.979166667,1.021276596,1.021276596,0.984375,0.984375,1.163636364,1.163636364,1,1,0.96969697,0.96969697,0.753846154,0.923076923,0.010859625,0.000214335,0.013703132,0.000242913,0.087034179,0.001486054,0.941666667,0.938115331,0.954674221,0.887039762,0.010604292,0.00412671,0.171021699,0.504050603,0.495949397,0.067295821,0.070898236,0.076293402,0.072166692,0.05694522,0.115733929,0.134473252,0.161804252,0.12128131,0.076614745,0.035719722,0.01077342,0.098072805,0.095598382,0.285129669,0.337758744,0.029312396,0.06162265,0.116311341,0.699760313,0.183928346
48375,32829,188901,31388,30866,33.11958763,32.04123711,33.96804124,42933,2.678453608,28497,3.238041237,47271,117415,0.818181818,0.803571429,0.803571429,0.854545455,0.839285714,0.821428571,0.072071859,0.070519307,0.06682354,0.14266442,0.13400822,0.126821408,0.670414048,0.668185294,0.682658625,0.050249465,0.462936565,0.105196657,0.346076589,0.594084105,0.275675501,0.051325347,0.05406805,0.466738881,0.464345548,0.10561361,0.105760151,0.341117625,0.34088763,0.603224162,0.596119285,0.277335287,0.267141856,0.058025011,0.046291576,0.059520546,0.072215383,0.073148974,0.077218313,0.901514027,0.898159297,0.903136169,0.97082658,0.925850891,0.968122786,0.948445494,0.971282455,0.952399685,0.968145161,0.966935484,0.663955479,0.975171233,0.970699037,0.969024697,0.95659876,0.91319752,0.957044674,0.9145189,0.95318431,0.912695065,0.941176471,0.941593659,0.634439834,0.955186722,0.973738203,0.935166188,0.974100088,0.936786655,0.977787851,0.936536718,0.959264126,0.921594393,0.972711268,0.971830986,0.724520256,0.979104478,0.927848101,0.969620253,0.040710301,0.000587659,0.068952008,0.000953882,0.139760678,0.003014947,0.816310271,0.848640214,0.899192895,0.698116013,0.102128468,0.039827212,0.352613712,0.511418731,0.488581269,0.085287389,0.079274487,0.071551874,0.069487004,0.07256779,0.148926681,0.127617223,0.136413569,0.100327901,0.056123165,0.036234338,0.01618858,0.13136748,0.146530641,0.218712878,0.218083991,0.039177323,0.119907763,0.091768738,0.52681348,0.381417783
48167,323,84804,246,190,38.89170984,37.80466321,39.92227979,108969,2.571243523,75747,3.114974093,132492,342139,1,1,1,1,1,1,0.094684211,0.092723577,0.063993808,0.196736842,0.203495935,0.141919505,0.868421053,0.987804878,0.845201238,0.015789474,0.326315789,0.526315789,0.1,0.726315789,,0.020325203,0.027863777,0.365853659,0.340557276,0.463414634,0.492260062,0.117886179,0.114551084,0.691056911,0.696594427,,,0.178947368,0.195121951,0.198142415,0.094736842,0.113821138,0.105263158,0.805216718,0.832256098,0.878568421,1,1,0.96969697,0.96969697,0.913043478,0.913043478,0.866666667,0.866666667,0.954545455,0.954545455,0.4,0.8,0.823529412,0.823529412,0.846153846,0.846153846,0.8,0.8,0.769230769,0.769230769,1,1,0.272727273,0.818181818,0.84,0.84,1,1,0.894736842,0.894736842,0.846153846,0.846153846,1,1,0.923076923,0.923076923,0.03391604,0.000479337,0.036844674,0.000499797,0.087853182,0.000885605,0.5,0.711382114,0.65,0.724618875,0.137695711,0.029830867,0.224057616,0.495123735,0.504876265,0.068583532,0.070574545,0.071473933,0.071580349,0.060070235,0.129484499,0.134585612,0.158326725,0.122711622,0.064955082,0.035065858,0.012588008,0.120676523,0.12646716,0.238801861,0.269296772,0.030293019,0.089025319,0.177542795,0.565649247,0.256807958
48279,142,140901,133,128,37.45,35.73333333,39.08333333,5081,2.713333333,3699,3.2075,6128,12893,1,1,0.5,1,1,0.5,0.15171875,0.142857143,0.133732394,0.251171875,0.241428571,0.217887324,0.90625,0.857142857,0.816901408,0,0.8671875,0.0546875,0.0625,0.59375,0.2734375,0,0,0.887218045,0.887323944,0.030075188,0.042253521,0.067669173,0.063380282,0.586466165,0.570422535,0.270676692,0.281690141,0.046875,0.07518797,0.063380282,0.0859375,0.067669173,0.084507042,0.942232394,0.916977444,0.908617188,0.888888889,0.888888889,0.888888889,0.888888889,1,1,0.9,0.9,1,1,1,1,1,1,1,1,0.8,0.8,1,1,1.142857143,1.142857143,0.777777778,0.777777778,1,1,1,1,1,1,0.8,0.8,1,1,0.857142857,0.857142857,0.026060653,0.001783914,0.04281393,0.002171721,0.143023346,0.006282479,0.961832061,1,0.96969697,0.744294198,0.042784575,0.001430922,0.517349932,0.49824712,0.50175288,0.081491021,0.079917007,0.080060099,0.077198254,0.054661229,0.112899764,0.111325749,0.136009158,0.107104529,0.080847106,0.058095443,0.020390642,0.111789018,0.12871482,0.247785869,0.296201535,0.037591025,0.087777996,0.170855091,0.599869452,0.229275457
48201,494,101819,502,560,34.16996269,33.29347015,34.97966418,1435155,2.860648321,985652,3.387434701,1598698,4713325,1,1,1,1,1,1,0.059035714,0.061374502,0.050364372,0.111946429,0.112111554,0.103157895,0.994642857,0.990039841,0.981781377,0.001785714,0.989285714,0.007142857,0.001785714,0.794642857,,0.001992032,0.002024291,0.990039841,0.995951417,0.005976096,0.002024291,0,0,0.810756972,0.78340081,,,0.107142857,0.087649402,0.127530364,0.098214286,0.101593625,0.089068826,0.918283401,0.922197211,0.9159625,0.977777778,0.977777778,0.980392157,0.980392157,1,1,1,1,0.979591837,0.979591837,0.510638298,0.510638298,0.918367347,0.918367347,0.958333333,0.958333333,0.94,0.94,0.980392157,0.980392157,0.983050847,0.983050847,0.533333333,0.533333333,1,1,0.98,0.98,0.955555556,0.955555556,1,1,0.98,0.98,0.616666667,0.616666667,0.029990081,0.000583877,0.034155082,0.000621005,0.065538023,0.001012449,0.010373444,0.711899791,0.857740586,0.566470183,0.189492919,0.061828842,0.408443921,0.497843717,0.502156283,0.082178954,0.078275433,0.074908509,0.073470742,0.072693459,0.161660752,0.143747805,0.134039217,0.097536958,0.047771279,0.024752111,0.008964781,0.123569231,0.128590292,0.259571266,0.21424097,0.033779627,0.104786591,0.10229762,0.509670995,0.388031386
