CARES ESSER I 20 NORM,CRRSA ESSER II 21 NORM,ARP ESSER III 21 NORM,District #,County #,Label Math 2019-2022,Label Reading 2019-2022,Label Overall 2019-2022,AVG_Math_2022,AVG_Reading_2022,AVG_Math_2019,AVG_Reading_2019,AVG_Math_2021,AVG_Reading_2021,Median Age 10,Median Age Male 10,Median Age Female 10,# of Households 10,Avg Household Size 10,# of Families 10,Avg Family Size 10,# of Housing Units 10,County Population,% County Infected 09/28/20,% County Deaths 09/28/20,% County Infected 10/30/20,% County Deaths 10/30/20,% County Infected 01/29/21,% County Deaths 01/29/21,% County Infected 07/28/2021,% County Deaths 07/28/2021,% County Infected 01/29/2022,% County Deaths 01/29/2022,% County Infected 07/29/2022,% County Deaths 07/29/2022,% County Infected 10/30/2022,% County Deaths 10/30/2022,% On Campus 09/28/20,% On Campus 10/30/20,% On Campus 01/29/21,% White Pop 10,% Black Pop 10,% Asian Pop 10,% Hispanic Pop 10,% Male Pop 10,% Female Pop 10,% Age 0-4 Pop 10,% Age 5-9 Pop 10,% Age 10-14 Pop 10,% Age 15-19 Pop 10,% Age 20-24 Pop 10,% Age 25-34 Pop 10,% Age 35-44 Pop 10,% Age 45-54 Pop 10,% Age 55-64 Pop 10,% Age 65-74 Pop 10,% Age 75-84 Pop 10,% Age 85-Up Pop 10,% HH 1 Male 10,% HH 1 Female 10,% HH Married-Child 10,% HH Married-noChild 10,% HH Male-Child 10,% HH Female-Child 10,% Housing Vacant 10,% Housing Owner Occup 10,% Housing Renter Occup 10,11-City: Large,12-City: Mid-size,13-City: Small,21-Suburb: Large,22-Suburb: Mid-size,23-Suburb: Small,31-Town: Fringe,32-Town: Distant,33-Town: Remote,41-Rural: Fringe,42-Rural: Distant,43-Rural: Remote,% ADA 2018-2019,% ADA 2020-2021,% ADA 2021-2022,% Asian or Asian/Pacific Islander Students 2018-2019,% Asian or Asian/Pacific Islander Students 2020-2021,% Asian or Asian/Pacific Islander Students 2021-2022,% Black or African American Students 2018-2019,% Black or African American Students 2020-2021,% Black or African American Students 2021-2022,% Free or Reduced Lunch 2018-2019,% Free or Reduced Lunch 2020-2021,% Free or Reduced Lunch 2021-2022,% Grades 1-8 2018-2019,% Grades 1-8 2020-2021,% Grades 1-8 2021-2022,% Grades 9-12 2018-2019,% Grades 9-12 2020-2021,% Grades 9-12 2021-2022,% Hispanic Students 2018-2019,% Hispanic Students 2020-2021,% Hispanic Students 2021-2022,% K 2018-2019,% K 2020-2021,% K 2021-2022,% Prek 2018-2019,% Prek 2020-2021,% Prek 2021-2022,% School-wide Title I 2018-2019,% School-wide Title I 2020-2021,% School-wide Title I 2021-2022,% Students Tested Math - Grade 3 2018-2019,% Students Tested Math - Grade 3 2020-2021,% Students Tested Math - Grade 3 2021-2022,% Students Tested Math - Grade 4 2018-2019,% Students Tested Math - Grade 4 2020-2021,% Students Tested Math - Grade 4 2021-2022,% Students Tested Math - Grade 5 2018-2019,% Students Tested Math - Grade 5 2020-2021,% Students Tested Math - Grade 5 2021-2022,% Students Tested Math - Grade 6 2018-2019,% Students Tested Math - Grade 6 2020-2021,% Students Tested Math - Grade 6 2021-2022,% Students Tested Math - Grade 7 2018-2019,% Students Tested Math - Grade 7 2020-2021,% Students Tested Math - Grade 7 2021-2022,% Students Tested Math - Grade 8 2018-2019,% Students Tested Math - Grade 8 2020-2021,% Students Tested Math - Grade 8 2021-2022,% Students Tested Reading - Grade 3 2018-2019,% Students Tested Reading - Grade 3 2020-2021,% Students Tested Reading - Grade 3 2021-2022,% Students Tested Reading - Grade 4 2018-2019,% Students Tested Reading - Grade 4 2020-2021,% Students Tested Reading - Grade 4 2021-2022,% Students Tested Reading - Grade 5 2018-2019,% Students Tested Reading - Grade 5 2020-2021,% Students Tested Reading - Grade 5 2021-2022,% Students Tested Reading - Grade 6 2018-2019,% Students Tested Reading - Grade 6 2020-2021,% Students Tested Reading - Grade 6 2021-2022,% Students Tested Reading - Grade 7 2018-2019,% Students Tested Reading - Grade 7 2020-2021,% Students Tested Reading - Grade 7 2021-2022,% Students Tested Reading - Grade 8 2018-2019,% Students Tested Reading - Grade 8 2020-2021,% Students Tested Reading - Grade 8 2021-2022,% Title I Eligible School 2018-2019,% Title I Eligible School 2020-2021,% Title I Eligible School 2021-2022,% White Students 2018-2019,% White Students 2020-2021,% White Students 2021-2022,Total Staff 2018-2019,Total Staff 2020-2021,Total Staff 2021-2022,Total Students 2018-2019,Total Students 2020-2021,Total Students 2021-2022,Total Teachers 2018-2019,Total Teachers 2020-2021,Total Teachers 2021-2022,Per Capita Income,Median Household Income,% of Population in Poverty,% of Population Under 18 in Poverty,Low Average Annual Pay (Less than $45000),Mid Average Annual Pay (Between $45000 & $70000),High Average Annual Pay (More than $70000)
43.19769504,208.4237589,468.2411348,5902,48009,1,0,0,0.890235877,0.923001105,0.887027999,0.92610525,0.874855737,0.931572527,42.68888889,41.86666667,43.41111111,3538,2.52,2597,2.986666667,4107,8553,0.01017187,0.000116918,0.018823805,0.000116918,0.08710394,0.001286098,0.095989711,0.001403016,0.231030048,0.002806033,0.278498772,0.003273705,0.294984216,0.003390623,0.95210728,0.938579655,0.983082707,0.939253369,0.004417937,0.001988072,0.074552684,0.503976143,0.496023857,0.052131655,0.064612326,0.078087033,0.074331787,0.047934615,0.092445328,0.121382814,0.178484648,0.13077093,0.092776673,0.053346587,0.013695604,0.118428491,0.115602035,0.248445449,0.363199548,0.022611645,0.049180328,0.138543949,0.706111517,0.155344534,0,0,0,0,0,0,0,0,0,0,1,0,0.963473282,0.960058934,0.956570922,0.000954198,0.001870907,0.000886525,0.004770992,0.002806361,0.003546099,0.208969466,0.224508887,0.246453901,0.603053435,0.597754911,0.612588652,0.304389313,0.303086997,0.30141844,0.084923664,0.084190833,0.087765957,0.070610687,0.072965388,0.066489362,0.021946565,0.026192703,0.019503546,0.666666667,0.666666667,0.333333333,1,1.012987013,1.02173913,1,1,1.011764706,0.988095238,1.013888889,1.011904762,1.072463768,1,1.012345679,0.965116279,1.011111111,1.01010101,0.691489362,0.734177215,0.680412371,1,1.012987013,1.02173913,1,1,1.011764706,0.988095238,1.013888889,1.011904762,1.072463768,1,1.012345679,0.965116279,1.011111111,1.01010101,0.968085106,1,0.979381443,0.666666667,0.666666667,0.333333333,0.877862595,0.868101029,0.866134752,0.122576336,0.125884004,0.125381206,1048,1069,1128,0.072251908,0.073900842,0.072251773,55290,69566,6.9,11.2,1,0,0
44.46603774,244.4056604,549.0773585,5904,48009,0,1,0,0.910181173,0.939184314,0.920660416,0.932133578,0.887090867,0.940474165,42.68888889,41.86666667,43.41111111,3538,2.52,2597,2.986666667,4107,8553,0.01017187,0.000116918,0.018823805,0.000116918,0.08710394,0.001286098,0.095989711,0.001403016,0.231030048,0.002806033,0.278498772,0.003273705,0.294984216,0.003390623,0.971153846,0.97235023,0.96803653,0.939253369,0.004417937,0.001988072,0.074552684,0.503976143,0.496023857,0.052131655,0.064612326,0.078087033,0.074331787,0.047934615,0.092445328,0.121382814,0.178484648,0.13077093,0.092776673,0.053346587,0.013695604,0.118428491,0.115602035,0.248445449,0.363199548,0.022611645,0.049180328,0.138543949,0.706111517,0.155344534,0,0,0,0,0,0,0,0,0,0,1,0,0.938220844,0.917714286,0.90805283,0,0,0.003773585,0,0.004608295,0.00754717,0.399503722,0.380184332,0.3,0.575682382,0.552995392,0.594339623,0.334987593,0.269585253,0.254716981,0.275434243,0.281105991,0.250943396,0.054590571,0.087557604,0.083018868,0.034739454,0.089861751,0.067924528,0.333333333,0.333333333,0.333333333,0.958333333,0.939393939,0.970588235,0.896551724,1.033333333,0.952380952,0.965517241,1.038461538,1,0.96969697,1.033333333,1,0.935483871,1.0625,1,1,0.947368421,1,0.958333333,0.939393939,0.970588235,0.896551724,1.033333333,0.952380952,0.965517241,1.038461538,1,0.96969697,1.033333333,1,0.935483871,1.0625,1,1,0.947368421,1,0.666666667,0.666666667,0.666666667,0.714640199,0.707373272,0.728301887,0.162183623,0.151543779,0.134603774,403,434,530,0.087171216,0.082488479,0.06845283,55290,69566,6.9,11.2,1,0,0
8.937067773,38.934071,87.46864915,61910,48121,1,0,1,0.921204975,0.94975323,0.907299423,0.942003809,0.903412447,0.947958257,34.98968254,34.47142857,35.50396825,240289,2.750634921,167934,3.185396825,256139,887207,0.013508685,0.000178087,0.016646622,0.000213028,0.059280416,0.0006605,0.089187754,0.000894943,0.179942223,0.001336779,0.211548151,0.001546426,0.227427196,0.001576859,0.809932886,0.862436684,0,0.750451998,0.083810484,0.065615879,0.182362582,0.491930445,0.508069555,0.075141787,0.08056425,0.076315925,0.07219437,0.076490989,0.150606537,0.163113064,0.144889785,0.091196383,0.043995448,0.018638302,0.00685316,0.104682278,0.122281919,0.305819243,0.250011445,0.024895022,0.07054422,0.061880463,0.612456518,0.325663019,0,0,0,0,0,0,0,0,0,1,0,0,0.959140804,1,0.958786077,0.030382228,0.032938076,0.040341171,0.016007841,0.019499341,0.021899493,0.095393662,0.066666667,0.058552328,0.607971251,0.612648221,0.606270171,0.300228683,0.303030303,0.309359152,0.123815746,0.132279315,0.152835408,0.071545247,0.070619236,0.071461503,0.020254819,0.01370224,0.012909175,0,0,0,1,0.9765625,1.038961039,1.023809524,0.98951049,1.025396825,0.982758621,1.013289037,1.01510574,1.016194332,0.917857143,0.890804598,0.664,0.71875,0.786350148,0.93040293,0.948012232,0.95640327,1,0.9765625,1.038961039,1.023809524,0.986013986,1.025396825,0.982758621,1.009966777,1.01510574,1.008097166,1.046428571,1.022988506,1.004,1.0125,1.002967359,0.981684982,0.981651376,0.991825613,0.333333333,0.333333333,0.285714286,0.797125123,0.779710145,0.73582296,0.114962431,0.117022398,0.120366528,3061,3795,4338,0.064263313,0.068213439,0.065924389,63283,90880,6.9,7.6,0,1,0
32.76446015,149.2953085,335.4042416,61907,48121,0,0,0,0.865159401,0.915581412,0.884144112,0.920507809,0.866032794,0.925929716,34.98968254,34.47142857,35.50396825,240289,2.750634921,167934,3.185396825,256139,887207,0.013508685,0.000178087,0.016646622,0.000213028,0.059280416,0.0006605,0.089187754,0.000894943,0.179942223,0.001336779,0.211548151,0.001546426,0.227427196,0.001576859,0.757759273,0.852006056,0.777122642,0.750451998,0.083810484,0.065615879,0.182362582,0.491930445,0.508069555,0.075141787,0.08056425,0.076315925,0.07219437,0.076490989,0.150606537,0.163113064,0.144889785,0.091196383,0.043995448,0.018638302,0.00685316,0.104682278,0.122281919,0.305819243,0.250011445,0.024895022,0.07054422,0.061880463,0.612456518,0.325663019,0,0,0,0,0,0,0,0,0,1,0,0,0.948806306,0.967467852,0.94485347,0.004095004,0.006051437,0.006105398,0.077805078,0.100605144,0.140745501,0.295659296,0.296898638,0.322300771,0.621212121,0.617624811,0.623071979,0.277231777,0.292360061,0.269922879,0.177313677,0.205370651,0.23714653,0.07043407,0.071860817,0.077120823,0.031122031,0.018154312,0.029884319,0.4,0.5,0.333333333,0.994974874,1,1.094420601,0.984126984,0.995145631,0.995967742,0.961352657,0.971962617,1.031007752,0.988826816,0.99047619,1.012096774,0.785365854,0.828431373,0.821576763,1.037634409,0.923469388,1.038626609,0.994974874,1,1.094420601,0.984126984,0.985436893,0.995967742,0.951690821,0.971962617,1.031007752,0.983240223,0.99047619,1.016129032,1.004878049,1,1.020746888,1.005376344,0.979591837,1.0472103,0.4,0.5,0.5,0.701064701,0.642965204,0.56844473,0.105249795,0.113611952,0.104530848,2442,2644,3112,0.064742015,0.065143722,0.061664524,63283,90880,6.9,7.6,0,1,0
83.52718225,316.5000782,711.0438484,61901,48121,-1,-1,-1,0.849470483,0.906410243,0.879207212,0.917078559,0.838759041,0.905633864,34.98968254,34.47142857,35.50396825,240289,2.750634921,167934,3.185396825,256139,887207,0.013508685,0.000178087,0.016646622,0.000213028,0.059280416,0.0006605,0.089187754,0.000894943,0.179942223,0.001336779,0.211548151,0.001546426,0.227427196,0.001576859,0.531376183,0.721358037,0.733663887,0.750451998,0.083810484,0.065615879,0.182362582,0.491930445,0.508069555,0.075141787,0.08056425,0.076315925,0.07219437,0.076490989,0.150606537,0.163113064,0.144889785,0.091196383,0.043995448,0.018638302,0.00685316,0.104682278,0.122281919,0.305819243,0.250011445,0.024895022,0.07054422,0.061880463,0.612456518,0.325663019,0,1,0,0,0,0,0,0,0,0,0,0,0.938614173,0.959410744,0.943432412,0.034538765,0.03320448,0.033551376,0.165036958,0.184689596,0.202528872,0.457390036,0.478177553,0.491659103,0.596208028,0.585852579,0.579387187,0.293181743,0.310668385,0.306281494,0.311843283,0.336604222,0.338205377,0.072160164,0.068127003,0.073331038,0.038450065,0.035352034,0.041000282,0.545454545,0.681818182,0.680851064,0.962078652,0.95124283,0.977272727,0.976693052,0.95177434,0.985650224,0.983933999,0.96509434,0.974104445,0.991862955,0.923449186,0.988753936,0.973797251,0.911599828,0.979814971,0.823096886,0.694004996,0.764344262,0.906367041,0.900573614,0.9246633,0.919525066,0.914012739,0.951121076,0.961788971,0.951415094,0.955114372,0.992719486,0.925648922,0.989653621,0.985395189,0.923673997,0.983179142,0.987456747,0.908825978,0.993442623,0.704545455,0.75,0.723404255,0.46643906,0.412165064,0.383024006,0.128358249,0.136378564,0.136837658,30169,30267,31951,0.074304418,0.078471603,0.075478389,63283,90880,6.9,7.6,0,1,0
52.71808751,213.0108254,478.5466847,61905,48121,1,1,1,0.860053826,0.911416428,0.866647045,0.902072414,0.856679506,0.91576789,34.98968254,34.47142857,35.50396825,240289,2.750634921,167934,3.185396825,256139,887207,0.013508685,0.000178087,0.016646622,0.000213028,0.059280416,0.0006605,0.089187754,0.000894943,0.179942223,0.001336779,0.211548151,0.001546426,0.227427196,0.001576859,0.782649694,0.896764986,0.773871734,0.750451998,0.083810484,0.065615879,0.182362582,0.491930445,0.508069555,0.075141787,0.08056425,0.076315925,0.07219437,0.076490989,0.150606537,0.163113064,0.144889785,0.091196383,0.043995448,0.018638302,0.00685316,0.104682278,0.122281919,0.305819243,0.250011445,0.024895022,0.07054422,0.061880463,0.612456518,0.325663019,0,0,0,0,0,0,1,0,0,0,0,0,0.941015617,0.943280819,0.932161931,0.005368472,0.007139457,0.00811908,0.023914104,0.019990481,0.022553,0.377257199,0.318895764,0.327920613,0.608101513,0.586863398,0.589986468,0.308931186,0.314612089,0.301308074,0.290873597,0.320323655,0.325665313,0.050268424,0.065683008,0.064952639,0.032698878,0.032841504,0.043752819,0.5,0.5,0.5,1.021428571,0.981818182,1.030534351,0.993975904,0.993288591,0.98816568,1.012578616,1.006622517,1.006493506,0.993333333,0.971910112,1.017751479,0.994382022,1.023952096,0.989473684,0.773809524,0.846153846,0.728813559,0.978571429,0.939393939,0.977099237,0.963855422,0.966442953,0.982248521,0.993710692,0.986754967,1,0.993333333,0.971910112,1.017751479,0.988764045,1.023952096,0.989473684,0.970238095,1.006410256,0.966101695,0.666666667,0.5,0.5,0.645192777,0.612565445,0.602616148,0.145100049,0.1507901,0.148660352,2049,2101,2217,0.077037579,0.077125178,0.07646369,63283,90880,6.9,7.6,0,1,0
64.28096903,273.2392607,613.8546454,61912,48121,-1,-1,-1,0.852659624,0.901554765,0.872767824,0.910854423,0.830814384,0.897140751,34.98968254,34.47142857,35.50396825,240289,2.750634921,167934,3.185396825,256139,887207,0.013508685,0.000178087,0.016646622,0.000213028,0.059280416,0.0006605,0.089187754,0.000894943,0.179942223,0.001336779,0.211548151,0.001546426,0.227427196,0.001576859,0.681841432,0.813113061,0.764337852,0.750451998,0.083810484,0.065615879,0.182362582,0.491930445,0.508069555,0.075141787,0.08056425,0.076315925,0.07219437,0.076490989,0.150606537,0.163113064,0.144889785,0.091196383,0.043995448,0.018638302,0.00685316,0.104682278,0.122281919,0.305819243,0.250011445,0.024895022,0.07054422,0.061880463,0.612456518,0.325663019,0,0,0,1,0,0,0,0,0,0,0,0,0.943348053,0.945805735,0.935175824,0.022575043,0.026608112,0.02972028,0.083850161,0.089124257,0.087162837,0.446043165,0.460604495,0.44030969,0.584222277,0.594420046,0.577922078,0.325973704,0.322913976,0.328921079,0.309848673,0.333505554,0.342657343,0.067477053,0.061482821,0.065684316,0.022326966,0.021183157,0.027472527,0.666666667,0.666666667,0.666666667,1.016556291,0.937269373,0.989090909,0.977635783,0.9437751,1.011111111,0.95709571,0.907051282,1.003745318,0.977346278,0.943894389,0.956521739,0.967320261,0.914965986,0.962264151,0.779605263,0.650943396,0.735483871,1.016556291,0.948339483,0.989090909,0.977635783,0.939759036,1.007407407,0.95709571,0.919871795,1.003745318,0.977346278,0.95379538,0.959627329,0.967320261,0.928571429,0.962264151,0.993421053,0.946540881,0.983870968,0.833333333,0.666666667,0.833333333,0.520466386,0.489020925,0.475524476,0.142959563,0.15042883,0.145222278,4031,3871,4004,0.070496155,0.075331956,0.0724001,63283,90880,6.9,7.6,0,1,0
80.12393049,339.5730515,762.8792399,61902,48121,0,0,0,0.87672146,0.93137189,0.886311893,0.926676806,0.857674348,0.925863338,34.98968254,34.47142857,35.50396825,240289,2.750634921,167934,3.185396825,256139,887207,0.013508685,0.000178087,0.016646622,0.000213028,0.059280416,0.0006605,0.089187754,0.000894943,0.179942223,0.001336779,0.211548151,0.001546426,0.227427196,0.001576859,0.555871308,0.645765802,0.678166554,0.750451998,0.083810484,0.065615879,0.182362582,0.491930445,0.508069555,0.075141787,0.08056425,0.076315925,0.07219437,0.076490989,0.150606537,0.163113064,0.144889785,0.091196383,0.043995448,0.018638302,0.00685316,0.104682278,0.122281919,0.305819243,0.250011445,0.024895022,0.07054422,0.061880463,0.612456518,0.325663019,0,0,0,1,0,0,0,0,0,0,0,0,0.937337202,0.949184498,0.937534194,0.145773488,0.154798323,0.156772686,0.11185798,0.115901218,0.120069099,0.347715347,0.313344543,0.335047251,0.571661113,0.573387897,0.567686211,0.328698916,0.343793683,0.341692917,0.298785859,0.3044914,0.306615181,0.063407254,0.059540933,0.064221116,0.036232717,0.023277486,0.026399756,0.397058824,0.388059701,0.393939394,0.932179342,0.839446783,0.941989781,0.942864736,0.809189347,0.949147472,0.963961559,0.830840046,0.96113384,0.969681398,0.828104049,0.976051239,0.592367956,0.471584984,0.641699867,1.000964553,0.78823231,0.973859559,0.933314415,0.835838845,0.940486925,0.930906192,0.803921569,0.94645528,0.954885211,0.83141542,0.958503799,0.973021583,0.829981228,0.976051239,0.982309831,0.779718457,0.983001328,0.971786834,0.760588384,0.988211174,0.397058824,0.417910448,0.46969697,0.399115248,0.37653208,0.366182299,0.122525183,0.128923847,0.129727873,52218,49361,49205,0.070225593,0.074789814,0.076259323,63283,90880,6.9,7.6,0,1,0
57.69892603,236.6038373,531.5503801,61914,48121,0,0,0,0.848347177,0.900534519,0.866655609,0.909949356,0.841915578,0.902304104,34.98968254,34.47142857,35.50396825,240289,2.750634921,167934,3.185396825,256139,887207,0.013508685,0.000178087,0.016646622,0.000213028,0.059280416,0.0006605,0.089187754,0.000894943,0.179942223,0.001336779,0.211548151,0.001546426,0.227427196,0.001576859,0.613405887,0.750957381,0.83884648,0.750451998,0.083810484,0.065615879,0.182362582,0.491930445,0.508069555,0.075141787,0.08056425,0.076315925,0.07219437,0.076490989,0.150606537,0.163113064,0.144889785,0.091196383,0.043995448,0.018638302,0.00685316,0.104682278,0.122281919,0.305819243,0.250011445,0.024895022,0.07054422,0.061880463,0.612456518,0.325663019,0,0,0,1,0,0,0,0,0,0,0,0,0.947191402,0.956171436,0.934464704,0.038743725,0.038233843,0.041631471,0.166173253,0.179945733,0.181127066,0.449736131,0.484583128,0.454929408,0.621058051,0.606808091,0.60178593,0.274295276,0.297607301,0.301797997,0.382674733,0.387641835,0.38264752,0.076329,0.071410952,0.073126584,0.028317673,0.024173656,0.02328949,0.545454545,0.666666667,0.636363636,0.998352554,0.972789116,0.972357724,1.01322314,0.953206239,0.995090016,1,0.948419301,0.993103448,0.81322314,0.921221865,0.939586645,0.582664526,0.543076923,0.715568862,1.272727273,0.651162791,1.131656805,0.909390445,0.908163265,0.920325203,0.93553719,0.897746967,0.950900164,0.979527559,0.936772047,0.981034483,1.008264463,0.964630225,1.020667727,0.990369181,0.949230769,0.995508982,1.01048951,0.626356589,1.00443787,0.545454545,0.666666667,0.727272727,0.362337495,0.339911199,0.336671896,0.111762132,0.113445979,0.118358875,7769,8108,8287,0.060487836,0.060384805,0.062483408,63283,90880,6.9,7.6,0,1,0
28.26302433,119.5499402,268.5789436,61911,48121,0,-1,0,0.868539622,0.921964814,0.890332713,0.931152775,0.855980405,0.921354563,34.98968254,34.47142857,35.50396825,240289,2.750634921,167934,3.185396825,256139,887207,0.013508685,0.000178087,0.016646622,0.000213028,0.059280416,0.0006605,0.089187754,0.000894943,0.179942223,0.001336779,0.211548151,0.001546426,0.227427196,0.001576859,0.742064593,0.77443193,0.800192934,0.750451998,0.083810484,0.065615879,0.182362582,0.491930445,0.508069555,0.075141787,0.08056425,0.076315925,0.07219437,0.076490989,0.150606537,0.163113064,0.144889785,0.091196383,0.043995448,0.018638302,0.00685316,0.104682278,0.122281919,0.305819243,0.250011445,0.024895022,0.07054422,0.061880463,0.612456518,0.325663019,0,0,0,0,0,0,0,0,0,1,0,0,0.949822501,0.968850924,0.946467716,0.043204507,0.050348659,0.056302795,0.088355909,0.100342749,0.111336693,0.208234953,0.214947012,0.236159954,0.615426039,0.616278612,0.610303448,0.288761857,0.297443171,0.29471051,0.218549356,0.231217744,0.239857883,0.074230562,0.065989048,0.071855853,0.021581542,0.02028917,0.023130189,0.1875,0.117647059,0.117647059,0.982872928,0.961674231,0.995746692,0.984500267,0.987958115,1.005990783,0.972845953,0.956189506,0.998572109,0.989701339,0.933943089,1.007048872,0.487739872,0.464851485,0.583725306,1.072807501,0.946127946,0.987985213,0.984530387,0.965708522,1.009451796,0.989310529,0.980104712,1.007373272,0.989556136,0.973000509,1,0.982492276,0.947662602,1.012218045,0.999466951,0.913861386,1.00611477,0.985659129,0.905723906,1.009242144,0.40625,0.529411765,0.5,0.622426577,0.586613087,0.559293768,0.103837041,0.106446441,0.104172135,24141,25383,27583,0.066198998,0.068109365,0.061740202,63283,90880,6.9,7.6,0,1,0
93.38547486,434.8463687,976.9189944,61903,48121,1,1,1,0.850469359,0.906660476,0.853203113,0.901334788,0.845982864,0.91008997,34.98968254,34.47142857,35.50396825,240289,2.750634921,167934,3.185396825,256139,887207,0.013508685,0.000178087,0.016646622,0.000213028,0.059280416,0.0006605,0.089187754,0.000894943,0.179942223,0.001336779,0.211548151,0.001546426,0.227427196,0.001576859,0.765613519,0.873060649,0.929061785,0.750451998,0.083810484,0.065615879,0.182362582,0.491930445,0.508069555,0.075141787,0.08056425,0.076315925,0.07219437,0.076490989,0.150606537,0.163113064,0.144889785,0.091196383,0.043995448,0.018638302,0.00685316,0.104682278,0.122281919,0.305819243,0.250011445,0.024895022,0.07054422,0.061880463,0.612456518,0.325663019,0,0,0,0,0,0,1,0,0,0,0,0,0.936288889,0.918726138,0.930527933,0.002867384,0.002202643,0.002094972,0.029390681,0.027900147,0.021648045,0.570609319,0.480910426,0.445530726,0.569175627,0.565345081,0.56773743,0.309677419,0.334801762,0.312150838,0.476702509,0.482378855,0.5,0.072401434,0.058002937,0.066340782,0.04874552,0.04185022,0.05377095,0.8,0.8,0.8,0.988372093,0.93814433,1.033333333,0.944444444,0.947368421,1.038834951,0.990196078,0.911111111,0.925233645,0.989010989,0.922330097,1,0.955357143,0.922413793,1.056074766,0.742857143,0.725274725,0.666666667,0.651162791,0.670103093,0.777777778,0.768518519,0.873684211,1.029126214,0.980392157,0.866666667,0.869158879,0.989010989,0.922330097,1,0.955357143,0.913793103,1.056074766,1.019047619,0.934065934,0.974358974,0.8,0.8,0.8,0.4609319,0.450807636,0.43924581,0.140265233,0.153054332,0.139846369,1395,1362,1432,0.079663082,0.080741557,0.076752793,63283,90880,6.9,7.6,0,1,0
51.89570164,437.0701643,981.9152971,61906,48121,0,0,0,0.872752846,0.909098789,0.884914275,0.90718182,0.861795739,0.912708676,34.98968254,34.47142857,35.50396825,240289,2.750634921,167934,3.185396825,256139,887207,0.013508685,0.000178087,0.016646622,0.000213028,0.059280416,0.0006605,0.089187754,0.000894943,0.179942223,0.001336779,0.211548151,0.001546426,0.227427196,0.001576859,0.809463722,0.834908633,0.769474351,0.750451998,0.083810484,0.065615879,0.182362582,0.491930445,0.508069555,0.075141787,0.08056425,0.076315925,0.07219437,0.076490989,0.150606537,0.163113064,0.144889785,0.091196383,0.043995448,0.018638302,0.00685316,0.104682278,0.122281919,0.305819243,0.250011445,0.024895022,0.07054422,0.061880463,0.612456518,0.325663019,0,0,0,0,0,0,0,0,0,0,1,0,0.940069677,0.974432177,0.945785082,0.005806452,0.005678233,0.00505689,0.023225806,0.018927445,0.013906448,0.390322581,0.400630915,0.36346397,0.605806452,0.607570978,0.603034134,0.28,0.303470032,0.305309735,0.282580645,0.309148265,0.324905183,0.083870968,0.064353312,0.067003793,0.030322581,0.024605678,0.024652339,0.5,0.25,0.25,0.982905983,1,1.056451613,0.992,0.973684211,0.969387755,0.975806452,0.966386555,0.98245614,0.926829268,0.963768116,1,0.984496124,0.936507937,1.03030303,0.93442623,0.761904762,0.770491803,0.974358974,1,1.056451613,0.992,0.973684211,0.969387755,0.975806452,0.966386555,0.98245614,0.926829268,0.956521739,1,0.984496124,0.936507937,1.03030303,0.967213115,0.944444444,1.008196721,0.5,0.5,0.5,0.65483871,0.63533123,0.620733249,0.127677419,0.135242902,0.13693426,1550,1585,1582,0.066045161,0.070006309,0.069734513,63283,90880,6.9,7.6,0,1,0
85.864,312.1247273,701.2145455,61908,48121,0,0,0,0.863062296,0.916013291,0.874984232,0.91106489,0.846763991,0.914955185,34.98968254,34.47142857,35.50396825,240289,2.750634921,167934,3.185396825,256139,887207,0.013508685,0.000178087,0.016646622,0.000213028,0.059280416,0.0006605,0.089187754,0.000894943,0.179942223,0.001336779,0.211548151,0.001546426,0.227427196,0.001576859,0.767387033,0.823046875,0.909341742,0.750451998,0.083810484,0.065615879,0.182362582,0.491930445,0.508069555,0.075141787,0.08056425,0.076315925,0.07219437,0.076490989,0.150606537,0.163113064,0.144889785,0.091196383,0.043995448,0.018638302,0.00685316,0.104682278,0.122281919,0.305819243,0.250011445,0.024895022,0.07054422,0.061880463,0.612456518,0.325663019,0,0,0,0,0,0,0,0,0,1,0,0,0.932989851,0.939093422,0.931069091,0.007249003,0.005449591,0.005818182,0.037694817,0.039314909,0.038909091,0.426966292,0.413001168,0.488727273,0.597680319,0.606850915,0.597454545,0.304095687,0.301673803,0.290181818,0.277636825,0.301284547,0.310909091,0.064153679,0.067341378,0.077090909,0.034070315,0.024133904,0.035272727,0.875,0.875,0.875,1,0.993975904,1,0.974226804,0.942105263,0.984126984,0.979079498,0.96373057,0.990243902,0.935185185,0.972527473,1.015463918,0.787330317,0.766233766,0.753768844,0.969543147,1,1.021186441,1,0.993975904,1.005154639,0.979381443,0.942105263,0.984126984,0.974895397,0.96373057,0.990243902,0.935185185,0.972527473,1.015463918,0.923076923,0.978354978,0.994974874,0.954314721,0.951690821,0.987288136,0.875,0.875,0.875,0.637187387,0.607240171,0.593818182,0.167085901,0.178279486,0.161258182,2759,2569,2750,0.067172889,0.075741534,0.072687273,63283,90880,6.9,7.6,0,1,0
