,DISTRICT_N,AVG_Math_2022,AVG_Reading_2022,AVG_Math_2019,AVG_Reading_2019,AVG_Math_2021,AVG_Reading_2021
1033,246911,0.811835129,0.873694843,0.84972408,0.889778738,0.803769405,0.870056164
1034,81904,0.868110408,0.90771006,0.864352802,0.897484704,0.850074453,0.907280747
1035,123803,0.803625378,0.864197215,0.872203668,0.928519186,0.750909274,0.835273789
1036,14909,0.844393841,0.885285913,0.84727601,0.882526575,0.831661887,0.880254589
1037,210904,0.869977553,0.894174296,0.876789,0.878534826,0.850040646,0.891342977
1038,22004,0.785723417,0.81511132,0.831137748,0.839427854,0.794689981,0.847481299
1039,222901,0.880714398,0.924114031,0.891894685,0.899458643,0.892420762,0.933460404
1040,129906,0.826092303,0.87324206,0.851483641,0.884260494,0.815119796,0.873217556
1042,19907,0.844831424,0.892321583,0.864771097,0.900605788,0.838873571,0.901525075
1043,84906,0.837828324,0.880721778,0.847385742,0.878428609,0.820947565,0.876316765
1044,221801,0.858429948,0.915626578,0.872060812,0.918520917,0.841726697,0.920061599
1045,227805,0.693854668,0.877343905,0.708541174,0.87536948,0.643128469,0.866643714
1046,226801,0.826483285,0.883255964,0.846634703,0.888503723,0.821439893,0.893031109
1047,105802,0.567671686,0.593378656,0.540468906,0.566922808,0.536018002,0.583258566
1048,220814,0.450010209,0.468254817,0.593986444,0.624347986,0.560907293,0.616226625
1049,170801,0.795078533,0.860676953,0.919800253,0.938128348,0.821530128,0.886165845
1050,211901,0.306394173,0.305028177,0.299668409,0.30624548,0.290261956,0.299220441
1051,56902,0.897455857,0.923515889,0.87648643,0.904536978,0.897283723,0.929784464
1053,101864,0.398384619,0.439431347,0.416478588,0.43714756,0.395488651,0.434659757
1054,101868,0.775232292,0.835855328,0.801560385,0.834557358,0.751110113,0.830170001
1055,101861,0.843257914,0.885957737,0.84812409,0.891418252,0.828342606,0.898655374
1056,101814,0.851033356,0.885116559,0.835778414,0.860693399,0.799741885,0.866011609
1057,166905,0.843224889,0.89778695,0.854795614,0.893234571,0.840745614,0.902009377
1058,246912,0.896954587,0.935712167,0.887846783,0.924430272,0.876263073,0.935860588
1059,149902,0.867388205,0.91157323,0.860801603,0.891798568,0.85233915,0.907107639
1060,72901,0.82501193,0.878147784,0.866574005,0.894766829,0.817457226,0.900220651
1061,224901,0.810279464,0.864689878,0.810296338,0.862423498,0.655680183,0.722184835
1062,158902,0.893334378,0.937969912,0.874612097,0.914301098,0.872636674,0.939530304
1063,210905,0.837246685,0.879293638,0.860873567,0.883619795,0.832145662,0.885194188
1064,91907,0.876412015,0.916997927,0.88689678,0.926266458,0.85400027,0.918289723
1065,111903,0.878157808,0.924391363,0.882992466,0.918908082,0.863086995,0.923082335
1066,91918,0.890439277,0.921477722,0.876899262,0.908742266,0.865631244,0.915046508
1067,101921,0.907754939,0.94864748,0.915278013,0.946450598,0.892764202,0.945204334
1068,71908,0.833310114,0.87802079,0.848193342,0.875673293,0.787250035,0.860323214
1069,220801,0.895941175,0.942617648,0.899728163,0.934141002,0.830203977,0.925432331
1070,221905,0.823399453,0.884106431,0.865578311,0.892569891,0.829640133,0.891495573
1071,74912,0.845110459,0.895929504,0.858531725,0.911212777,0.82093333,0.901417555
1072,107907,0.819929075,0.857209241,0.857084194,0.8943276,0.799522868,0.861563449
1073,46802,0.524784463,0.566478804,0.533173224,0.572344972,0.549863614,0.586559434
1074,228903,0.831745068,0.876070411,0.836410395,0.861481784,0.818113522,0.876454734
1079,61805,0.886174227,0.942079526,0.901208692,0.941255657,0.883931875,0.944671777
1080,212904,0.87909893,0.931070875,0.883388318,0.921468996,0.862861718,0.931268756
1081,14910,0.878935615,0.902887106,0.872068883,0.902487256,0.851244013,0.908934711
1082,219903,0.815176259,0.849231943,0.835933635,0.863235042,0.80689724,0.854509714
1083,178912,0.857686677,0.916298645,0.865068484,0.910533374,0.838781754,0.911830075
1084,96905,0.887233213,0.922650252,0.897096079,0.930031396,0.881262943,0.948416619
1085,101840,0.410464638,0.442888834,0.426588096,0.441661738,0.38646103,0.430971591
1086,212905,0.853404902,0.899927515,0.858385491,0.892897932,0.843909157,0.897057583
1087,57845,0.871115082,0.933291285,0.88077475,0.931197749,0.848370242,0.927542387
1088,230908,0.886253025,0.928054586,0.889493665,0.92278135,0.865952482,0.921554176
1089,230904,0.853381845,0.912269251,0.837437918,0.893789033,0.826265627,0.905187781
1090,240903,0.86818843,0.909822865,0.889428508,0.911800988,0.816311129,0.891267049
1091,57808,0.898510483,0.941441735,0.920937257,0.943683811,0.888687763,0.940142687
1093,227819,0.449261619,0.462956653,0.444188036,0.460467157,0.423831947,0.456835746
1094,227806,0.783690982,0.827118385,0.786332308,0.83017333,0.779125904,0.827145314
1095,57803,0.838461428,0.891867637,0.87131817,0.900125606,0.808623986,0.879189995
1096,212804,0.887657748,0.950448911,0.894336565,0.947710883,0.722100917,0.950648902
1097,232904,0.682026996,0.884149254,0.721050633,0.904037132,0.661286329,0.905955307
1098,68803,0.863662807,0.914124765,0.856129236,0.907996511,0.842290992,0.91616515
1099,232903,0.823570577,0.881574604,0.832867053,0.873164773,0.804052883,0.872353406
1101,18904,0.863656741,0.901051425,0.87791215,0.902215867,0.854221794,0.901408716
1102,108916,0.871645261,0.910052038,0.897008285,0.922126384,0.824533668,0.897296397
1103,49903,0.843336559,0.890919285,0.857066996,0.898903435,0.825026521,0.888422371
1104,227829,0.884626797,0.940791335,0.728935922,0.932725098,0.85993602,0.944125778
1105,91908,0.898114604,0.941465342,0.896288459,0.928975556,0.889313908,0.934943157
1106,234906,0.87573376,0.913941211,0.874365635,0.905795227,0.847720914,0.905423715
1107,158906,0.876273454,0.917383397,0.872027175,0.911481654,0.839479914,0.902120437
1108,108808,0.862083004,0.918275464,0.88082328,0.923925048,0.8066075,0.899084852
1109,180902,0.91752791,0.951487571,0.907367399,0.937742439,0.895246243,0.943224221
1110,126908,0.830305273,0.875235692,0.846555229,0.883214478,0.819253309,0.882057025
1111,226908,0.8599619,0.924212894,0.87228857,0.909034759,0.858709048,0.928888173
1112,244903,0.833090569,0.866253102,0.839318155,0.86817273,0.821350142,0.876698261
1113,235902,0.835121966,0.887209475,0.846135766,0.885518023,0.815457203,0.885583309
1114,181907,0.858265824,0.897889123,0.86541757,0.888740959,0.849929191,0.899164828
1115,57847,0.680708963,0.737593826,0.701755107,0.752964013,0.676382455,0.738804038
1116,71809,0.71482006,0.759701133,0.753303574,0.782620915,0.579911933,0.620331546
1117,143904,0.90363884,0.934635814,0.876151983,0.923737878,0.748485348,0.936406624
1118,161801,0.418241261,0.430683236,0.415624225,0.435839294,0.411950246,0.43290742
1119,161914,0.81868973,0.86653829,0.837818718,0.875596669,0.800942426,0.866143271
1120,89905,0.809005154,0.858327629,0.815236081,0.863245685,0.784304621,0.849708701
1121,59902,0.606322269,0.614169432,0.588879281,0.595428988,0.561280779,0.593293416
1122,226906,0.918529308,0.955876835,0.920428087,0.949518608,0.906137271,0.956147254
1123,237904,0.847754542,0.893880847,0.877618235,0.906981118,0.832846898,0.893162688
1124,49908,0.568331757,0.601011514,0.714334473,0.599963077,0.661128237,0.726163777
1125,18905,0.821363787,0.864451916,0.825447416,0.866727041,0.814526305,0.885968726
1126,229904,0.856838226,0.904271747,0.865531033,0.90390521,0.844569325,0.908480803
1127,102903,0.860750508,0.898443946,0.859294575,0.901156641,0.844847185,0.904692699
1128,70801,0.807100908,0.845248766,0.814905582,0.848569394,0.797413049,0.855488065
1129,70912,0.856543266,0.907628471,0.875214373,0.91457331,0.853553567,0.909786052
1130,227803,0.708030349,0.884085081,0.842752141,0.875809941,0.805725988,0.862129077
1131,184903,0.85657571,0.905935944,0.856453628,0.902497305,0.845203765,0.906499624
1132,240904,0.846191736,0.88712366,0.841434518,0.882905889,0.816254173,0.87608272
1133,45905,0.882354372,0.918610846,0.87511283,0.914024513,0.870917233,0.919779176
1134,44902,0.870009391,0.909945098,0.863956952,0.90449457,0.844011022,0.903793253
1135,223904,0.878112584,0.915432329,0.881076624,0.913106359,0.873541092,0.92397593
1136,37909,0.857178761,0.897694681,0.857198463,0.907719296,0.837422202,0.904396263
1137,108913,0.852000896,0.893338665,0.879384961,0.899655943,0.805305364,0.872441667
1138,100908,0.859606804,0.905906136,0.841730948,0.893476088,0.821610563,0.884392064
1139,161916,0.894914928,0.922007396,0.854065011,0.899468937,0.878536833,0.916375643
1140,181906,0.807583091,0.866469501,0.816714454,0.856248393,0.793062006,0.851437254
1141,178915,0.836435045,0.886008814,0.84989643,0.88712148,0.805688988,0.878029672
1142,201914,0.85554176,0.905233787,0.854297549,0.901665304,0.844842637,0.912215882
1143,202905,0.851489693,0.887865227,0.871086645,0.891873906,0.836041756,0.881923948
1144,168903,0.858064561,0.885201565,0.864889426,0.897261598,0.822470302,0.884162915
1145,62905,0.891309604,0.938585424,0.899432068,0.910557628,0.741361774,0.778599856
1146,220810,0.793389038,0.976934223,0.798667042,0.976780638,0.783233608,0.979467175
1147,73904,0.770322263,0.939962545,0.90137381,0.920414728,0.911973598,0.941234125
1148,1908,0.842602199,0.890314312,0.838577322,0.876517242,0.820134646,0.877398403
1149,241904,0.814331999,0.86261157,0.841258887,0.868862211,0.816852732,0.866317088
1150,242903,0.884991768,0.919891625,0.872729797,0.912140013,0.871607189,0.917994097
1151,33904,0.848356625,0.911310969,0.872395143,0.91563886,0.842023828,0.919959819
1152,92908,0.877427829,0.920640174,0.868547933,0.920056016,0.861445763,0.917672118
1153,220920,0.856043473,0.908848902,0.866360029,0.912164081,0.844692556,0.91174633
1154,40902,0.851865419,0.906240137,0.873232587,0.896154934,0.849995112,0.907190308
1155,212906,0.907830759,0.937024039,0.915987465,0.935691128,0.893936755,0.937639136
1156,91909,0.849861408,0.898618731,0.881103126,0.914069124,0.853583328,0.915116982
1157,91910,0.890150879,0.913729796,0.891523374,0.912757897,0.886367828,0.922848576
1158,110908,0.879044461,0.916619951,0.890026695,0.913304009,0.854063645,0.923898066
1159,109911,0.859575956,0.894796715,0.860963547,0.888550316,0.852849108,0.905554354
1160,243905,0.842829039,0.882185017,0.854228632,0.892219822,0.827269053,0.880669952
1161,180904,0.868808286,0.909368176,0.87605477,0.917529783,0.854377536,0.908345713
1162,170904,0.843434374,0.892781153,0.870713462,0.898515631,0.839121229,0.89870818
1163,234907,0.834575723,0.87997434,0.861079005,0.891770035,0.834441427,0.887476162
1164,153907,0.841228391,0.889433822,0.700760757,0.740973477,0.837108238,0.9016263
1165,105905,0.87331031,0.934985225,0.883269218,0.936857518,0.863979647,0.943790012
1166,5904,0.910181173,0.939184314,0.920660416,0.932133578,0.887090867,0.940474165
1168,248902,0.891335491,0.909453286,0.861968377,0.905856706,0.873557202,0.907244467
1169,250907,0.858694603,0.899568817,0.871155335,0.910434447,0.847835706,0.893457569
1170,212910,0.851339416,0.906287335,0.846546873,0.888302289,0.828354888,0.892279786
1171,200904,0.869329083,0.918124518,0.856756056,0.885078495,0.842010094,0.889906082
1172,174906,0.86748039,0.916198266,0.88447244,0.931117311,0.840476656,0.925363961
1173,116909,0.871013375,0.909644884,0.871267082,0.914466449,0.858129663,0.915761864
1174,196902,0.861891192,0.908780434,0.860595493,0.897149376,0.850340815,0.903093366
1175,224902,0.706257513,0.747209624,0.868887978,0.901425159,0.849314167,0.8996455
1176,229903,0.826450815,0.876831246,0.840989315,0.875214197,0.830813157,0.887096785
1177,81905,0.840957686,0.887590572,0.862988383,0.899501354,0.845724281,0.901497238
1178,221912,0.901781905,0.941027467,0.920942971,0.941072045,0.894497216,0.943002294
1179,43914,0.913956618,0.946908798,0.921840469,0.94438674,0.895774,0.946609347
1180,250905,0.853776717,0.899774663,0.86519066,0.905958107,0.842234224,0.903885994
1181,101873,0.265701864,0.448416806,0.543232022,0.579456222,0.532466073,0.579410245
1182,101845,0.563087031,0.592294592,0.442303612,0.452112673,0.415278996,0.449128148
1183,62903,0.881904893,0.91092637,0.864234563,0.890155495,0.86725932,0.910987626
1184,62904,0.83859638,0.879948997,0.844889591,0.876719926,0.818144558,0.871577588
1185,71905,0.860885017,0.903217432,0.879373208,0.905573644,0.818961372,0.887423317
1186,253901,0.835990327,0.872713901,0.850835143,0.882554874,0.801787307,0.860655104
1187,3906,0.84302459,0.908373223,0.866701645,0.893548614,0.848231372,0.908511088
1188,25906,0.857265784,0.913175837,0.872158695,0.915697536,0.84273963,0.912109885
