DISTRICT_N,County #,Locale,Labor Force Diff,Employed Diff,Unemployed Level Diff,Unemployed Rate Diff,Median Age 10,Median Age Male 10,Median Age Female 10,# of Households 10,Avg Household Size 10,# of Families 10,Avg Family Size 10,# of Housing Units 10,County Population,CARES ESSER I 20,CRRSA ESSER II 21,ARP ESSER III 21,ESSER-SUPP 22,ESSER-SUPP 23,% County Infected 09/28/20,% County Deaths 09/28/20,% County Infected 10/30/20,% County Deaths 10/30/20,% County Infected 01/29/21,% County Deaths 01/29/21,% County Infected 07/28/2021,% County Deaths 07/28/2021,% County Infected 01/29/2022,% County Deaths 01/29/2022,% County Infected 07/29/2022,% County Deaths 07/29/2022,% County Infected 10/30/2022,% County Deaths 10/30/2022,% On Campus 09/28/20,% On Campus 10/30/20,% On Campus 01/29/21,% White Pop 10,% Black Pop 10,% Asian Pop 10,% Hispanic Pop 10,% Male Pop 10,% Female Pop 10,% Age 0-4 Pop 10,% Age 5-9 Pop 10,% Age 10-14 Pop 10,% Age 15-19 Pop 10,% Age 20-24 Pop 10,% Age 25-34 Pop 10,% Age 35-44 Pop 10,% Age 45-54 Pop 10,% Age 55-64 Pop 10,% Age 65-74 Pop 10,% Age 75-84 Pop 10,% Age 85-Up Pop 10,% HH 1 Male 10,% HH 1 Female 10,% HH Married-Child 10,% HH Married-noChild 10,% HH Male-Child 10,% HH Female-Child 10,% Housing Vacant 10,% Housing Owner Occup 10,% Housing Renter Occup 10,% Free or Reduced Lunch Diff 2019-2021,% Asian or Asian/Pacific Islander Students Diff 2019-2021,% Hispanic Students Diff 2019-2021,% Black or African American Students Diff 2019-2021,% White Students Diff 2019-2021,% Grades 1-8 Diff 2019-2021,% Grades 9-12 Diff 2019-2021,% Prek Diff 2019-2021,% K Diff 2019-2021,% ADA Diff 2019-2021,Total Public Schools Diff 2021-2022,Total Students Diff 2021-2022,% Total Operational Public Schools Diff 2021-2022,% School-wide Title I Diff 2021-2022,% Title I Eligible School Diff 2021-2022,Teachers:Students Diff 2021-2022,Staff:Students Diff 2021-2022,% Free or Reduced Lunch Diff 2021-2022,% Asian or Asian/Pacific Islander Students Diff 2021-2022,% Hispanic Students Diff 2021-2022,% Black or African American Students Diff 2021-2022,% White Students Diff 2021-2022,% Grades 1-8 Diff 2021-2022,% Grades 9-12 Diff 2021-2022,% Prek Diff 2021-2022,% K Diff 2021-2022,% ADA Diff 2021-2022,% Students Tested Math - Grade 3 Diff 2019-2021,% Students Tested Reading - Grade 3 Diff 2019-2021,% Students Tested Math - Grade 4 Diff 2019-2021,% Students Tested Reading - Grade 4 Diff 2019-2021,% Students Tested Math - Grade 5 Diff 2019-2021,% Students Tested Reading - Grade 5 Diff 2019-2021,% Students Tested Math - Grade 6 Diff 2019-2021,% Students Tested Reading - Grade 6 Diff 2019-2021,% Students Tested Math - Grade 7 Diff 2019-2021,% Students Tested Reading - Grade 7 Diff 2019-2021,% Students Tested Math - Grade 8 Diff 2019-2021,% Students Tested Reading - Grade 8 Diff 2019-2021,% Students Tested Math - Grade 3 Diff 2021-2022,% Students Tested Reading - Grade 3 Diff 2021-2022,% Students Tested Math - Grade 4 Diff 2021-2022,% Students Tested Reading - Grade 4 Diff 2021-2022,% Students Tested Math - Grade 5 Diff 2021-2022,% Students Tested Reading - Grade 5 Diff 2021-2022,% Students Tested Math - Grade 6 Diff 2021-2022,% Students Tested Reading - Grade 6 Diff 2021-2022,% Students Tested Math - Grade 7 Diff 2021-2022,% Students Tested Reading - Grade 7 Diff 2021-2022,% Students Tested Math - Grade 8 Diff 2021-2022,% Students Tested Reading - Grade 8 Diff 2021-2022,% Total Operational Public Schools Diff 2019-2022,% School-wide Title I Diff 2019-2022,% Title I Eligible School Diff 2019-2022,Teachers:Students Diff 2019-2022,Staff:Students Diff 2019-2022,% Free or Reduced Lunch Diff 2019-2022,% Asian or Asian/Pacific Islander Students Diff 2019-2022,% Hispanic Students Diff 2019-2022,% Black or African American Students Diff 2019-2022,% White Students Diff 2019-2022,% Grades 1-8 Diff 2019-2022,% Grades 9-12 Diff 2019-2022,% Prek Diff 2019-2022,% K Diff 2019-2022,% ADA Diff 2019-2022,% Students Tested Math - Grade 3 Diff 2019-2022,% Students Tested Reading - Grade 3 Diff 2019-2022,% Students Tested Math - Grade 4 Diff 2019-2022,% Students Tested Reading - Grade 4 Diff 2019-2022,% Students Tested Math - Grade 5 Diff 2019-2022,% Students Tested Reading - Grade 5 Diff 2019-2022,% Students Tested Math - Grade 6 Diff 2019-2022,% Students Tested Reading - Grade 6 Diff 2019-2022,% Students Tested Math - Grade 7 Diff 2019-2022,% Students Tested Reading - Grade 7 Diff 2019-2022,% Students Tested Math - Grade 8 Diff 2019-2022,% Students Tested Reading - Grade 8 Diff 2019-2022,AVG_Math_2022,AVG_Reading_2022,AVG_Math_2019,AVG_Reading_2019,AVG_Math_2021,AVG_Reading_2021,Label_Math (19-22),Label_Reading (19-22),Label_All (19-22),Label_Math (19-21),Label_Reading (19-21),Label_All (19-21),Label_Math (21-22),Label_Reading (21-22),Label_All (21-22)
227814,48453,21-Suburb: Large,-0.054694189,-0.040721033,-0.707498716,-0.35,34.23206897,33.77862069,34.73172414,404467,2.477293103,229929,3.080137931,441240,1273954,0,0,0,100485,95416,0.022961583,0.000343027,0.025073904,0.000360296,0.053036452,0.000640525,0.06903389,0.00083912,0.162507437,0.001231599,0.203528542,0.001378386,0.21821824,0.001415279,0.018867925,0.264305177,0.232804233,0.692997717,0.085239576,0.057927335,0.334645492,0.504397295,0.495602705,0.07397883,0.06901137,0.061301459,0.066593053,0.095379521,0.188010732,0.150864131,0.129260368,0.092612661,0.041801641,0.022002097,0.009184138,0.152682419,0.155283373,0.212603253,0.200001483,0.025139257,0.07473292,0.083340132,0.475965461,0.440694407,,0.104576577,0.097804054,-0.155255255,-0.067254623,0.0530363,-0.118782648,0,0.048648649,0.036220159,0,-0.043243243,0,0,0,0.011293115,0.053036723,1.61299435,-0.126796825,-0.781600472,4.838690824,0.447196871,-0.577565913,,,-0.024482109,0.001467618,-0.285714286,-0.178571429,-0.275,-0.24047619,-0.166666667,-0.233333333,-0.172413793,-0.107142857,-0.30875576,-0.314285714,0.171666667,-0.013333333,0.3,0.130434783,0.477832512,0.410658307,0.288888889,0.400966184,0.25,0.2,0.166666667,0.361111111,0.387559809,0.287878788,0,0,0,0.052641483,0.343333333,,-0.035480226,-0.760240113,3.93220339,0.349866191,-0.555161572,,,0.022975518,0.037740934,-0.071428571,-0.071428571,0.071428571,0.071428571,0.074074074,0.074074074,0.034482759,0.071428571,-0.193548387,-0.066666667,0.625757576,0.270707071,0.921076868,0.965404824,0.926572422,0.960417715,0.894429608,0.94948713,0,0,0,0,-1,0,1,1,1
220815,48439,11-City: Large,-0.330185467,-0.244176533,-0.906072041,-0.377358491,35.08113849,34.12039082,35.96321155,657134,2.765811385,455033,3.270008496,714803,2102515,116912,532998,1197424,0,0,0.021807692,0.000361947,0.028381248,0.000429961,0.101597848,0.001155759,0.128925596,0.001521987,0.244738801,0.002242552,0.276101241,0.002525547,0.292897316,0.00257406,0.015564202,0.500655308,0.545698925,0.66639433,0.148688748,0.046743732,0.26698061,0.490446835,0.509553165,0.078991882,0.079770198,0.076651959,0.072338607,0.068089931,0.147343831,0.145692121,0.142584938,0.099325939,0.050748079,0.027701525,0.010760992,0.115431556,0.133465929,0.26471009,0.237070369,0.03139238,0.096974133,0.080678173,0.571939401,0.347382426,-0.062771608,0.271952818,0.093292778,-0.006862927,-0.192410909,0.014943046,0,0.817075454,-0.386575946,-0.004567166,0,-0.091743119,0,0,0,-0.07651266,-0.043964653,-0.949954086,10.31593715,1.132200049,-0.882490801,9.404545455,,,-0.031111111,0.052436126,-0.016673346,0.003845168,0.015252499,-0.058423142,-0.058423142,-0.082817337,-0.082817337,0.045462403,0.045462403,,,,,0.035314685,0.023681936,0.033653846,0.033653846,0.077366255,0.077366255,-0.028769841,-0.028769841,0.012208657,0.012208657,0.676190476,-0.032967033,0,0,0,0.022354597,-0.839194631,-0.953095549,13.39333814,1.331118916,-0.883297258,7.402597403,,,0.760544218,-0.354410365,-0.021164361,0.039295644,0.039295644,-0.02673546,-0.02673546,-0.01185835,-0.01185835,0.015384615,0.015384615,,,,,0.83322268,0.891997571,0.575329135,0.593163433,0.811802305,0.894067057,1,1,1,1,1,1,0,0,0
212909,48423,41-Rural: Fringe,-0.028039421,-0.009584542,-0.368811881,-0.352941176,36.63307692,35.16692308,37.90076923,79055,2.643769231,54803,3.160153846,87309,232751,683676,3031791,6811171,0,0,0.016180382,0.000515572,0.019737831,0.000691726,0.073920198,0.001679907,0.092244502,0.002143922,0.180639396,0.0037379,0.213081791,0.004197619,0.23161662,0.004266362,0.645151783,0.761085181,0.91331546,0.701364716,0.179430081,0.012383532,0.172081978,0.483634855,0.516365145,0.071306637,0.07216018,0.070424483,0.076075036,0.074115224,0.128489276,0.121570329,0.130706581,0.11281078,0.076361139,0.047564779,0.018415556,0.104598065,0.148074126,0.229245462,0.289241667,0.024754917,0.090114477,0.094537791,0.602102876,0.303359333,-0.046314416,-0.30991413,0.067343619,0.012626005,-0.107043166,-0.013948419,0.100526874,-0.161545667,-0.158957845,0.011799427,0,-0.005562061,0,0,0,-0.019162686,0.010291943,-0.991565745,87.74359729,-0.660411874,0.495497536,1.117557701,-0.456091048,-0.851541955,0.50218239,0.039435248,-0.017253443,0.020562771,0.058633674,-0.048337284,0.173850917,-0.009675583,-0.02014652,0.021293881,0.013283733,-0.092998955,-0.028213166,-0.047197407,0.01616031,-0.014746239,0.035171103,0.052380952,0.059581995,-0.008010735,0.012475754,-0.004013841,0.003859568,0.018900742,0.024227273,0.000456356,-0.031340119,0,0,0,0.040122936,-0.804039783,-0.991956373,60.24070258,-0.63754278,0.514379696,0.890887621,-0.463677718,-0.836617932,0.259511334,-0.125791139,-0.005657596,0.005513308,0.095866988,0.001511716,0.243791296,-0.01760881,-0.007922109,0.01719457,0.01719457,-0.075855962,-0.004669421,-0.04676259,-0.015686275,0.825494034,0.887399784,0.846177036,0.88717773,0.817202728,0.889155797,-1,0,0,0,0,0,0,0,0
225906,48449,42-Rural: Distant,-0.057583131,-0.045493495,-0.271349862,-0.240740741,32.71363636,31.77272727,33.82272727,10813,2.986818182,8154,3.510454545,12054,32750,150073,704323,1582320,0,0,0.044549618,0.000977099,0.049129771,0.001160305,0.099969466,0.002290076,0.130961832,0.00259542,0.239603053,0.003480916,0.278045802,0.003938931,0.302320611,0.004091603,0.807228916,0.854984894,0.905940594,0.675697408,0.095595967,0.007329746,0.395837199,0.494092905,0.505907095,0.090987815,0.083008598,0.082390054,0.079637533,0.067452217,0.12779118,0.129863302,0.122007794,0.101472135,0.064050226,0.036494093,0.014845055,0.098769999,0.117081291,0.292425784,0.268565615,0.034403033,0.099509849,0.102953376,0.620789779,0.276256844,-0.114522672,0.392473118,0.012466141,-0.34244325,-0.013066733,0.0571131,-0.045575717,0.044354839,-0.249829623,-0.005827968,0,0.054435484,0,0,0,-0.088105576,-0.017388958,-0.975042769,30.92861695,-0.940259858,31.13316837,0.019071789,-0.444056175,-0.873165685,1.104206501,0.022757095,0.001500383,0.04,0.04,-0.010134513,-0.010134513,0.004032258,0.004032258,0.101265823,0.101265823,0.04,0.04,-0.210631229,-0.019269103,0.012195122,0.012195122,-0.029634581,-0.029634581,0.037323037,0.037323037,-0.120299379,-0.091456736,0.011363636,0.011363636,0.068777664,0.09591669,0,0,0,-0.01215365,-0.642017354,-0.977900938,43.45974081,-0.939515129,20.12938177,0.005755849,-0.412304499,-0.87894625,1.197538241,-0.232757924,-0.004336329,0.052682927,0.052682927,-0.039468762,-0.039468762,0.041505792,0.041505792,-0.031215772,0.000547645,0.051818182,0.051818182,-0.156340289,0.074799358,0.889145536,0.926085984,0.888760972,0.927289163,0.871783771,0.924208226,0,0,0,0,0,0,0,0,0
7901,48013,42-Rural: Distant,-0.019085886,0.007785888,-0.427831236,-0.419354839,36.528,35.504,37.36,15246,2.8876,11543,3.3524,17631,51153,155848,656027,1473819,0,0,0.02236428,0.000664673,0.025257561,0.000742869,0.085918714,0.002443649,0.119875667,0.003030125,0.241569409,0.004242175,0.283912967,0.004554963,0.298301175,0.004652709,0.767554479,0.849514563,0.952267303,0.849012491,0.007993587,0.003473537,0.618668032,0.492752332,0.507247668,0.074302509,0.079579613,0.084678587,0.0766182,0.057580548,0.113491127,0.12573757,0.139141858,0.121707377,0.072476676,0.040190599,0.014495335,0.102453102,0.104092877,0.266168175,0.285123967,0.040666404,0.095303686,0.135273099,0.655606602,0.209120299,-0.043864702,-1,0.009789248,0,-0.036481418,0.106402571,-0.037581325,-0.510005508,-0.051536396,0.015462837,0,-0.052505967,0,0,0,0.077663569,0.066745333,-1,,-1,,4.145151134,-0.468070529,-0.839576826,0.117498889,0.172684019,0.007547717,-0.107246377,-0.107246377,-0.064327485,-0.064327485,-0.09375,-0.09375,-0.111111111,-0.111111111,-0.169642857,-0.169642857,0.137931034,0.137931034,0.140495868,0.140495868,0.168269231,0.168269231,0.007496252,0.007496252,0.197580645,0.197580645,0.068003487,0.068003487,-0.151515152,-0.151515152,-0.25,0,0,0.237765106,-0.664227941,-1,409.4937028,-1,,3.957448723,-0.411471866,-0.845605742,-0.452431699,0.112248111,0.023127262,0.018181818,0.018181818,0.093117409,0.093117409,-0.086956522,-0.086956522,0.064516129,0.064516129,-0.113175676,-0.113175676,-0.034482759,-0.034482759,0.854684202,0.882909982,0.857320282,0.883124652,0.848700778,0.887433736,0,0,0,1,0,1,-1,0,-1
206903,48411,43-Rural: Remote,0.136631866,0.157142857,-0.281553398,-0.361702128,40.34,38.02,45.48,2257,2.456,1563,2.94,3177,6055,68218,259220,582359,0,0,0.01073493,0,0.019488026,0.000660611,0.090999174,0.00297275,0.130966144,0.003798514,0.195706028,0.005119736,0.217175888,0.005780347,0.223781998,0.006110652,0.984732824,0.86259542,1,0.842603164,0.033273528,0.002120372,0.279725983,0.549013212,0.450986788,0.057739357,0.051867558,0.059044202,0.06458979,0.076007177,0.135377589,0.099983689,0.122166041,0.141249388,0.099331267,0.062632523,0.030011417,0.129818343,0.143996455,0.198493576,0.345148427,0.029242357,0.058484714,0.289581366,0.539502675,0.170915958,0.084219747,,-0.166030534,0.305343511,0.02749931,-0.050659264,0.048737522,-0.129770992,0.196564885,0.001760797,0,-0.022900763,0,0,0,0.004420925,0.02307978,-1,27.65625,-0.82201087,14.3515625,-0.185427296,-0.331922743,-0.978224734,1.046875,0.116477273,0.007863704,-0.2,-0.2,0.166666667,0.166666667,-0.027777778,-0.027777778,0.666666667,0.666666667,0.392857143,0.392857143,-0.064935065,-0.064935065,0.25,0.25,0.4,0.4,0.107692308,0.107692308,-0.018181818,-0.018181818,-0.287037037,-0.287037037,-0.125,-0.125,0,0,0,-0.142816469,-0.573134328,-1,,-0.8515625,19.0390625,-0.163027108,-0.365767045,-0.977163462,0.78125,0.3359375,0.009638347,0,0,0.633333333,0.633333333,0.076923077,0.076923077,0.636363636,0.636363636,-0.006944444,-0.006944444,-0.181818182,-0.181818182,0.837322657,0.926773351,0.870032638,0.921243554,0.695696376,0.763972063,-1,0,-1,-1,-1,-1,1,1,1
229906,48457,43-Rural: Remote,-0.045620192,-0.016669125,-0.357142857,-0.329411765,44.36875,43.28125,46.3375,8007,2.40875,5582,2.90125,10579,21672,46815,170035,381999,0,0,0.009966777,0.000230712,0.012504614,0.000230712,0.050018457,0.00147656,0.063999631,0.002168697,0.149132521,0.003506829,0.189553341,0.004060539,0.218023256,0.004060539,0.965174129,0.995260664,0.645,0.82376183,0.109804282,0.002343104,0.068317559,0.538959846,0.461040154,0.052329321,0.052696867,0.058210052,0.060231554,0.06046127,0.133005605,0.120600937,0.139161996,0.133602867,0.108793531,0.062253055,0.018652945,0.121893343,0.148869739,0.1924566,0.359435494,0.024353691,0.066441863,0.243123169,0.625957085,0.130919747,0.141622526,0,0.694312796,-0.722748815,0.028071455,-0.05498343,0.014775578,0.478672986,0.694312796,-0.002405817,0,0.009478673,0,0,0,-0.044399914,-0.044569752,-1,,-0.729833547,59.75743349,-0.357157127,-0.453707539,-0.929242119,0.485915493,0.080665813,0.039873816,0.428571429,0.428571429,0.045454545,0.045454545,0.142857143,0.142857143,0.001481481,0.001481481,-0.076923077,-0.076923077,0.08,0.08,-0.25,-0.25,0,0,-0.183333333,-0.183333333,0.093117409,0.093117409,-0.043478261,-0.043478261,-0.013157895,-0.013157895,0,0,0,0.076247657,-0.685416667,-1,,-0.542253521,15.84507042,-0.339111593,-0.483744573,-0.928196631,1.197183099,0.830985915,0.03737207,0.071428571,0.071428571,0.045454545,0.045454545,-0.066666667,-0.066666667,0.094736842,0.094736842,-0.117056856,-0.117056856,0.065789474,0.065789474,0.865975915,0.914950601,0.836618638,0.88142169,0.843054315,0.911218294,1,1,1,1,1,1,0,0,0
249904,48497,42-Rural: Distant,-0.031989084,-0.015423837,-0.356875,-0.346938776,38.58,37.62,39.49428571,21015,2.766571429,16095,3.163428571,23781,69984,101606,429105,964020,0,0,0.010859625,0.000214335,0.013703132,0.000242913,0.087034179,0.001486054,0.112325674,0.001843278,0.228966621,0.003315043,0.25475823,0.003915181,0.268347051,0.004000914,0.9,0.883760684,0.950442478,0.887039762,0.010604292,0.00412671,0.171021699,0.504050603,0.495949397,0.067295821,0.070898236,0.076293402,0.072166692,0.05694522,0.115733929,0.134473252,0.161804252,0.12128131,0.076614745,0.035719722,0.01077342,0.098072805,0.095598382,0.285129669,0.337758744,0.029312396,0.06162265,0.116311341,0.699760313,0.183928346,-0.036868762,0,0.06302887,-0.413994169,0.010127551,-0.056643928,0.038170824,0.180890538,0.181566105,-0.04396578,0,-0.020408163,0,0,0,-0.022188775,-0.050498533,-1,,-0.96997549,93.9375,-0.093168359,-0.534034034,-0.825711382,0.235745614,-0.017688679,0.028355942,-0.031798766,-0.031798766,0.105263158,0.105263158,0.0625,0.0625,-0.076230076,-0.076230076,-0.016447368,-0.016447368,0.052380952,-0.067787115,0.051111111,0.051111111,-0.026315789,-0.026315789,0.12195122,0.12195122,0.216068168,0.216068168,0.10310559,0.10310559,0.445556946,0.000664894,0,0,0,0.000811688,-0.711818182,-1,,-0.968083079,54.63392857,-0.083984375,-0.560428177,-0.819058642,0.459280303,0.160665761,-0.016856529,0.017687075,0.017687075,0.076177285,0.076177285,0.192073171,0.192073171,0.123367199,0.123367199,0.084962406,0.084962406,0.521276596,-0.067167292,0.847513556,0.89702222,0.87906394,0.914470175,0.841008151,0.897641888,-1,-1,-1,-1,-1,-1,-1,0,0
38901,48075,33-Town: Remote,-0.029226171,-0.020323803,-0.268518519,-0.25,36.58571429,34.18571429,35.47142857,2326,2.094285714,1530,2.588571429,2883,7306,239069,994186,2233523,0,0,0.009444292,0,0.016972351,0,0.179304681,0.002189981,0.189159595,0.002326855,0.310156036,0.003695593,0.378456064,0.004653709,0.38803723,0.004653709,0.931411531,0.955867603,0.98496994,0.82005397,0.099133646,0.007101264,0.267717654,0.585286181,0.414713819,0.060218719,0.056242011,0.060502769,0.062633149,0.087629598,0.190455901,0.113336174,0.116886806,0.100837949,0.077119727,0.053969607,0.02016759,0.138865004,0.16938951,0.216251075,0.29105761,0.025795357,0.079965606,0.193201526,0.575789109,0.231009365,0.078940525,-0.022846317,-0.077770223,0.260170756,0.034517839,0.024459157,-0.028841125,-0.075590408,-0.052912584,-0.005571156,0,0.017051153,0,0,0,-0.036678074,-0.029665903,-0.972172602,22.53618097,-0.900365549,10.15030005,0.138089517,-0.530728886,-0.870267642,0.913321606,0.158812342,-0.006779833,0,0,0.037797328,0.022971652,0.037058824,0.05018615,0.009801578,0.020659659,-0.034920635,-0.034920635,0.020833333,-0.005136986,-0.016129032,-0.016129032,-0.081318681,-0.068004459,-0.052810078,-0.052810078,0.034090909,0.034090909,0.061290323,0.061290323,-0.024630542,-0.012879103,0,0,0,0.051298954,-0.674293578,-0.969975893,21.99846592,-0.908114142,13.05128205,0.177373908,-0.519250911,-0.874009269,0.768692846,0.097496586,-0.012313217,-0.016129032,-0.016129032,-0.046594982,-0.046594982,-0.017708333,-0.005274262,0.044226632,0.055454875,0.024229391,0.024229391,-0.004310345,-0.017949929,0.89265135,0.920225566,0.896691851,0.920049862,0.872617307,0.913708526,0,0,0,0,0,0,0,0,0
99902,48197,43-Rural: Remote,-0.012775842,0.000606796,-0.310810811,-0.302325581,42.7,40.88,44.16,1722,2.396,1139,2.944,2417,3933,62226,270146,606906,0,0,0.006356471,0,0.016018307,0.000762777,0.085430969,0.003051106,0.098652428,0.003051106,0.137808289,0.003559624,0.145436054,0.004830918,0.153572337,0.005085177,0.995121951,0.995169082,0.980392157,0.854795844,0.059434646,0.002899251,0.21478618,0.495530321,0.504469679,0.064991544,0.069823629,0.070548442,0.063783523,0.041314327,0.104131433,0.11137956,0.138922445,0.139888862,0.109688331,0.060642667,0.024885238,0.132984901,0.159698026,0.182926829,0.304297329,0.033101045,0.083623693,0.287546545,0.510964005,0.20148945,-0.068529607,0,0.027205695,-0.758454106,-0.002310439,-0.025266128,-0.017158088,-0.090650753,0.449275362,-0.003180271,0,-0.038647343,0,0,0,0.030865238,0.038993715,-1,,-0.98970098,95.73869347,0.193493785,-0.479899497,-0.665020015,-0.089824121,0.09798995,0.036267332,0.166666667,0.166666667,-0.029411765,-0.029411765,-0.00952381,-0.00952381,0.181818182,0.181818182,0,0,-0.230769231,-0.230769231,0.142857143,0.142857143,0.133333333,0.133333333,-0.038461538,-0.038461538,0,0,0,0,0.213333333,0.213333333,0,0,0,0.070869839,-0.742335329,-1,,-0.989420788,22.36683417,0.19073629,-0.493040423,-0.670767631,-0.172332249,0.591289782,0.03297172,0.333333333,0.333333333,0.1,0.1,-0.047619048,-0.047619048,0.181818182,0.181818182,0,0,-0.066666667,-0.066666667,0.836873752,0.873722205,0.851978209,0.887708376,0.832914188,0.893622127,0,-1,-1,0,0,0,-1,-1,-1
73901,48145,42-Rural: Distant,-0.025851582,-0.004818503,-0.4,-0.377358491,40.83846154,39.88461538,42.42307692,6302,2.502307692,4214,3.118461538,7724,17297,151935,630572,1416633,0,0,0.016129965,0.000346881,0.03954443,0.000404694,0.079782621,0.001560964,0.122275539,0.001907845,0.206220732,0.003237556,0.231369602,0.003873504,0.246112043,0.003931318,0.919075145,0.921606119,0.895131086,0.60629128,0.253218404,0.002574723,0.207992836,0.475428188,0.524571812,0.059834322,0.058602933,0.05977835,0.064424046,0.067446547,0.128960036,0.13030337,0.147934624,0.121795589,0.085077801,0.054125154,0.021717228,0.141066328,0.148048239,0.175499841,0.292288162,0.025864805,0.099016185,0.184101502,0.578327292,0.237571207,0.039335909,0.996219282,-0.054099171,0.096823781,-0.05281432,0.014689535,0.039410729,-0.316110061,0.247637051,-0.021884678,0,0.034026465,0,0,0,0.047093619,0.083679349,-0.995962032,157.1197441,-0.657749472,-0.168299817,2.234042971,-0.522774253,-0.654152088,-0.189732694,0.132880648,0.028391208,-0.064451827,-0.064451827,0,0,0.114285714,0.114285714,0,0,0,-0.0625,-0.202657807,0.008403361,0.002331002,0.002331002,-0.025,-0.025,-0.073614557,-0.073614557,0.025,0.025,-0.106699752,0.129032258,0.073863636,-0.069318182,0,0,0,0.051444925,-0.80165272,-0.995803195,314.6416819,-0.676264942,-0.087771461,2.06323919,-0.515764028,-0.640521969,-0.445866342,0.41342387,0.005885197,-0.062271062,-0.062271062,-0.025,-0.025,0.032258065,0.032258065,0.025,0.025,-0.106699752,0.058467742,-0.143763214,-0.061497326,0.843283914,0.904761278,0.851077432,0.896610119,0.814838806,0.904948581,0,0,0,-1,1,0,1,0,0
161920,48309,41-Rural: Fringe,-0.036066191,-0.020508056,-0.340285955,-0.326530612,34.96121212,33.55575758,36.34,86892,2.666666667,57663,3.182787879,95124,256623,151191,668026,1500776,163108,163109,0.031174135,0.000448128,0.039723641,0.000615689,0.089913998,0.001570397,0.11083574,0.001932796,0.206364979,0.003160278,0.256520265,0.003569438,0.275743016,0.003651271,0.856047403,0.858684302,0.842653699,0.698309111,0.148003882,0.013707611,0.236141265,0.48601994,0.51398006,0.070845359,0.070168493,0.069283032,0.08771168,0.098860821,0.12932407,0.114152044,0.128583348,0.106514946,0.064655649,0.042076405,0.017824151,0.115764397,0.146204484,0.211043594,0.255765778,0.02954242,0.101229112,0.086539675,0.549219966,0.36424036,0.140373366,0.133284431,0.115400697,0.083391405,-0.042424407,-0.020123511,0.05279954,0.099412916,-0.067421603,0.017103057,0.166666667,0.030662021,-0.142857143,-0.142857143,-0.142857143,-0.025664176,-0.066892375,-0.948704434,13.6419571,-0.699607977,9.672751859,-0.104077479,-0.494439756,-0.929477713,1.33096687,0.027888793,-0.018736428,-0.049443577,-0.049443577,-0.045930701,-0.055104444,0.054660588,0.054660588,-0.035441743,-0.035441743,0.040532892,0.040532892,-0.014397597,-0.06155621,0.011345988,0.011345988,0.072657096,0.083071243,-0.044965941,-0.044965941,0.055279416,0.055279416,0.007705628,0.007705628,-0.155416537,0.034049061,-0.047619048,0.142857143,-0.142857143,0.02099984,-0.630654936,-0.941503903,15.59350201,-0.664942529,10.56276764,-0.142086461,-0.504613403,-0.925754169,1.562695083,-0.041413117,-0.001953821,-0.038658575,-0.038658575,0.023389204,0.023389204,0.007236782,0.007236782,0.017878473,0.017878473,0.048550851,0.048550851,-0.16757651,-0.02960308,0.884020083,0.929566123,0.892300374,0.926213805,0.881530429,0.931246128,0,0,0,1,0,1,-1,0,-1
174901,48347,43-Rural: Remote,-0.015006194,0.003032118,-0.32770928,-0.327272727,33.68974359,32.57435897,34.89230769,23861,2.478205128,15026,3.060769231,27406,65204,113403,489139,1098892,0,0,0.024523035,0.000981535,0.027851052,0.001119563,0.05689835,0.002101098,0.081099319,0.002699221,0.170802405,0.003726765,0.203162383,0.004033495,0.217195264,0.00414085,0.828877005,0.936548223,0.934343434,0.685775835,0.181808319,0.012351993,0.175996528,0.477341764,0.522658236,0.068718616,0.065293534,0.062612361,0.102798959,0.135221003,0.123395946,0.102535491,0.117026223,0.104271279,0.064022689,0.038559296,0.015544604,0.128536105,0.158878505,0.195926407,0.253970915,0.023594988,0.093960857,0.129351237,0.509596439,0.361052324,0.012990128,0.005076142,-0.096888104,-0.155736041,0.012154143,-0.007082037,0.056884191,-0.038622821,-0.102610587,-0.009735214,0,0.035532995,0,0,0,0.036166026,0.057270381,-0.992455576,27.97058824,-0.595034788,12.51960784,-0.193010421,-0.503361345,-0.8485198,0.185160428,-0.034313725,0.013956102,0.003809524,0.003809524,0,0,-0.071428571,-0.071428571,-0.056372549,-0.056372549,-0.102040816,-0.102040816,0.057142857,0.029323308,-0.007352941,-0.007352941,0,0,0.001788909,0.001788909,0.012987013,0.012987013,0.060606061,0.060606061,-0.527027027,-0.054054054,0,0,0,0.220263692,-0.7651341,-0.992357573,28.11764706,-0.6342711,10.41411765,-0.183202154,-0.506878558,-0.839902971,0.139386189,-0.133403361,0.004085023,-0.003571429,-0.003571429,0,0,-0.069767442,-0.069767442,-0.044117647,-0.044117647,-0.047619048,-0.047619048,-0.5,-0.026315789,0.848336433,0.891908262,0.868857397,0.902893705,0.832931198,0.898422796,-1,-1,-1,0,0,0,0,-1,0
